fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,B
lafintel,COMB_W2_D10_B192,0,1814,-1,-1,10298,1407,13.66%,1,4,29.43697642704072,1511,5133,30.103889828460986,1246,4139,20.648464163822524,847,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,3023,-1,-1,10298,2157,20.95%,1,6,45.8016754334697,2351,5133,46.53297898043006,1926,4139,32.350073135056064,1327,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,2612,-1,-1,10298,2007,19.49%,1,5,41.4767192674849,2129,5133,42.61899009422566,1764,4139,29.278400780107265,1201,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,4299,-1,-1,10298,2351,22.83%,1,7,49.62010520163647,2547,5133,50.51944914230491,2091,4139,35.27547537786446,1447,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,4913,-1,-1,10298,3225,31.32%,1,8,69.27722579388272,3556,5133,70.01691229765645,2898,4139,49.65870307167236,2037,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,2809,-1,-1,10298,1820,17.67%,1,5,38.262224819793495,1964,5133,39.04324716115004,1616,4139,27.13310580204778,1113,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,10162,-1,-1,10298,4406,42.79%,1,16,95.6165984804208,4908,5133,95.40951920753804,3949,4139,70.98976109215018,2912,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,3010,-1,-1,10298,2472,24.00%,1,5,52.73719072667056,2707,5133,53.56366272046388,2217,4139,37.1282301316431,1523,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,4654,-1,-1,10298,3200,31.07%,1,8,68.88759010325346,3536,5133,69.55786421841024,2879,4139,49.36616284739152,2025,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,7239,-1,-1,10298,3132,30.41%,1,11,66.7056302357296,3424,5133,67.48006764919062,2793,4139,48.025353486104336,1970,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,4017,-1,-1,10298,2784,27.03%,1,6,58.97136177673875,3027,5133,59.94201497946364,2481,4139,42.10141394441736,1727,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,4895,-1,-1,10298,2620,25.44%,1,8,55.97116695889344,2873,5133,56.6803575742933,2346,4139,39.85860555826426,1635,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,4029,-1,-1,10298,2547,24.73%,1,7,53.80868887590104,2762,5133,54.72336313119111,2265,4139,38.37152608483667,1574,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,3936,-1,-1,10298,2922,28.37%,1,7,62.92616403662576,3230,5133,63.61439961343319,2633,4139,44.734275962944906,1835,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,2409,-1,-1,10298,1921,18.65%,1,4,40.40522111825443,2074,5133,41.24184585648708,1707,4139,28.35202340321794,1163,4102,100,3,3,192
lafintel,COMB_W2_D10_B192,0,3499,-1,-1,10298,2710,26.32%,1,6,57.88038184297682,2971,5133,58.75815414351293,2432,4139,40.98000975134081,1681,4102,100,3,3,192
lafintel,COMB_W2_D10_B288,0,866,-1,-1,10298,658,6.39%,1,2,13.79310344827586,708,5133,14.230490456632037,589,4139,9.8488542174549,404,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,841,-1,-1,10298,636,6.18%,1,2,13.345022404052212,685,5133,13.771442377385842,570,4139,9.53193564115066,391,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,830,-1,-1,10298,643,6.24%,1,3,13.481394895772452,692,5133,13.916404928726744,576,4139,9.605070697220867,394,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,843,-1,-1,10298,633,6.15%,1,2,13.26709526592636,681,5133,13.69896110171539,567,4139,9.483178937103853,389,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,841,-1,-1,10298,639,6.21%,1,2,13.422949542178063,689,5133,13.843923653056295,573,4139,9.580692345197464,393,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,841,-1,-1,10298,639,6.21%,1,2,13.461913111240989,691,5133,13.868084078279775,574,4139,9.605070697220867,394,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,832,-1,-1,10298,637,6.19%,1,2,13.325540619520748,684,5133,13.771442377385842,570,4139,9.507557289127256,390,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,852,-1,-1,10298,635,6.17%,1,3,13.28657705045782,682,5133,13.723121526938876,568,4139,9.507557289127256,390,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,750,-1,-1,10298,608,5.90%,1,2,12.721605299045391,653,5133,13.167431746798744,545,4139,9.019990248659193,370,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,820,-1,-1,10298,641,6.22%,1,2,13.539840249366842,695,5133,13.94056535395023,577,4139,9.62944904924427,395,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,750,-1,-1,10298,602,5.85%,1,2,12.604714591856611,647,5133,13.046629620681324,540,4139,8.946855192588982,367,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,868,-1,-1,10298,644,6.25%,1,2,13.52035846483538,694,5133,13.94056535395023,577,4139,9.678205753291078,397,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,850,-1,-1,10298,637,6.19%,1,2,13.4034677576466,688,5133,13.81976322783281,572,4139,9.580692345197464,393,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,866,-1,-1,10298,658,6.39%,1,3,13.83206701733879,710,5133,14.254650881855522,590,4139,9.873232569478304,405,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,861,-1,-1,10298,642,6.23%,1,3,13.500876680303916,693,5133,13.916404928726744,576,4139,9.653827401267677,396,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,820,-1,-1,10298,630,6.12%,1,3,13.26709526592636,681,5133,13.674800676491904,566,4139,9.458800585080448,388,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,848,-1,-1,10298,652,6.33%,1,3,13.637249172024156,700,5133,14.085527905291134,583,4139,9.726962457337883,399,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,884,-1,-1,10298,670,6.51%,1,3,14.026884862653418,720,5133,14.472094708866877,599,4139,10.019502681618722,411,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,823,-1,-1,10298,624,6.06%,1,3,13.033313851548805,669,5133,13.481517274704036,558,4139,9.31253047294003,382,4102,100,3,3,288
lafintel,COMB_W2_D10_B288,0,859,-1,-1,10298,642,6.23%,1,3,13.422949542178063,689,5133,13.868084078279775,574,4139,9.605070697220867,394,4102,100,3,3,288
lafintel,COMB_W2_D10_B160,0,1047,-1,-1,10298,769,7.47%,1,2,16.111435807519968,827,5133,16.574051703309976,686,4139,11.50658215504632,472,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1019,-1,-1,10298,738,7.17%,1,3,15.507500487044611,796,5133,15.945880647499395,660,4139,11.092150170648464,455,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1002,-1,-1,10298,703,6.83%,1,3,14.572374829534384,748,5133,15.076105339453974,624,4139,10.482691370063383,430,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1020,-1,-1,10298,747,7.25%,1,2,15.585427625170464,800,5133,16.066682773616815,665,4139,11.14090687469527,457,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1103,-1,-1,10298,804,7.81%,1,3,17.007597895967272,873,5133,17.419666586131914,721,4139,12.140419307654804,498,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1127,-1,-1,10298,812,7.89%,1,3,17.163452172218978,881,5133,17.588789562696302,728,4139,12.26231106777182,503,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1020,-1,-1,10298,739,7.18%,1,2,15.468536917981687,794,5133,15.921720222275912,659,4139,11.067771818625062,454,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1139,-1,-1,10298,836,8.12%,1,3,17.708942139099943,909,5133,18.12031891761295,750,4139,12.627986348122866,518,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1122,-1,-1,10298,832,8.08%,1,3,17.397233586596535,893,5133,17.854554240154627,739,4139,12.408581179912238,509,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1049,-1,-1,10298,761,7.39%,1,3,16.033508669394116,823,5133,16.453249577192558,681,4139,11.457825450999511,470,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,996,-1,-1,10298,711,6.90%,1,3,14.903565166569258,765,5133,15.3418700169123,635,4139,10.67771818625061,438,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1131,-1,-1,10298,806,7.83%,1,2,17.027079680498733,874,5133,17.4438270113554,722,4139,12.164797659678204,499,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1019,-1,-1,10298,744,7.22%,1,3,15.741281901422171,808,5133,16.139164049287267,668,4139,11.238420282788883,461,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1131,-1,-1,10298,834,8.10%,1,3,17.689460354568478,908,5133,18.096158492389467,749,4139,12.603607996099464,517,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1005,-1,-1,10298,727,7.06%,1,3,15.312682641729984,786,5133,15.72843682048804,651,4139,10.945880058508044,449,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1027,-1,-1,10298,754,7.32%,1,3,15.916617962205336,817,5133,16.33244745107514,676,4139,11.3603120429059,466,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1094,-1,-1,10298,800,7.77%,1,3,16.871225404247028,866,5133,17.298864460014496,716,4139,12.04290589956119,494,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1082,-1,-1,10298,801,7.78%,1,3,16.92967075784142,869,5133,17.347185310461462,718,4139,12.067284251584592,495,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1040,-1,-1,10298,756,7.34%,1,2,15.858172608610948,814,5133,16.308287025851655,675,4139,11.335933690882497,465,4102,100,3,3,160
lafintel,COMB_W2_D10_B160,0,1122,-1,-1,10298,840,8.16%,1,3,17.63101500097409,905,5133,18.071998067165985,748,4139,12.554851292052655,515,4102,100,3,3,160
lafintel,COMB_W2_D10_B928,0,9023,-1,-1,10298,3428,33.29%,1,12,72.9787648548607,3746,5133,73.81009905774341,3055,4139,52.92540224280838,2171,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,14374,-1,-1,10298,3909,37.96%,1,20,82.93395675043834,4257,5133,83.86083595071273,3471,4139,60.848366650414434,2496,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,25616,-1,-1,10298,4361,42.35%,1,33,93.76582894993182,4813,5133,93.86325199323508,3885,4139,69.6977084349098,2859,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,32916,-1,-1,10298,4498,43.68%,1,44,97.13617767387493,4986,5133,96.90746557139406,4011,4139,72.50121891760118,2974,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,7224,-1,-1,10298,3802,36.92%,1,11,81.88194038573934,4203,5133,82.33872916163324,3408,4139,59.72696245733788,2450,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,14509,-1,-1,10298,3964,38.49%,1,20,84.99902591077343,4363,5133,85.52790529113312,3540,4139,62.35982447586543,2558,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,7480,-1,-1,10298,3560,34.57%,1,11,76.66082213130723,3935,5133,77.1442377385842,3193,4139,55.68015602145295,2284,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,7841,-1,-1,10298,4036,39.19%,1,11,87.14202220923437,4473,5133,87.43657888378836,3619,4139,64.01755241345684,2626,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,4585,-1,-1,10298,3091,30.02%,1,7,66.27703097603741,3402,5133,67.09350084561488,2777,4139,47.31838127742565,1941,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,22785,-1,-1,10298,4297,41.73%,1,29,92.20728618741477,4733,5133,92.53442860594346,3830,4139,68.30814236957582,2802,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,7580,-1,-1,10298,4019,39.03%,1,12,86.77186830313657,4454,5133,87.12249335588307,3606,4139,63.60312042905899,2609,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,7721,-1,-1,10298,4069,39.51%,1,11,87.94077537502434,4514,5133,88.18555206571635,3650,4139,64.57825450999512,2649,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,35747,-1,-1,10298,4512,43.81%,1,47,97.33099551918956,4996,5133,97.17323024885238,4022,4139,72.64748902974159,2980,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,9044,-1,-1,10298,4042,39.25%,1,13,86.92772257938827,4462,5133,87.24329548200048,3611,4139,63.99317406143344,2625,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,16245,-1,-1,10298,4070,39.52%,1,22,87.00564971751412,4466,5133,87.60570186035275,3626,4139,64.01755241345684,2626,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,17100,-1,-1,10298,4554,44.22%,1,22,98.16871225404246,5039,5133,97.94636385600388,4054,4139,73.4275962944905,3012,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,9534,-1,-1,10298,3913,38.00%,1,14,84.14182739138904,4319,5133,84.6581299830877,3504,4139,61.53096050706972,2524,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,37007,-1,-1,10298,4622,44.88%,1,49,99.82466393921683,5124,5133,99.3959893694129,4114,4139,74.86591906387127,3071,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,17964,-1,-1,10298,4590,44.57%,1,24,99.20124683421,5092,5133,98.81613916404928,4090,4139,74.2808386153096,3047,4102,100,3,3,928
lafintel,COMB_W2_D10_B928,0,23031,-1,-1,10298,4552,44.20%,1,31,98.28560296123123,5045,5133,97.99468470645084,4056,4139,73.5007313505607,3015,4102,100,3,3,928
lafintel,COMB_W2_D10_B672,0,2782,-1,-1,10298,2375,23.06%,1,5,50.30196766023768,2582,5133,51.26842232423291,2122,4139,35.29985372988786,1448,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,11936,-1,-1,10298,4508,43.78%,1,18,97.33099551918956,4996,5133,97.14906982362888,4021,4139,72.62311067771819,2979,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,5180,-1,-1,10298,3293,31.98%,1,9,70.62146892655367,3625,5133,71.34573568494805,2953,4139,50.80448561677231,2084,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,19538,-1,-1,10298,4224,41.02%,1,29,90.62926164036624,4652,5133,90.98816139164047,3766,4139,66.99171136031204,2748,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,2857,-1,-1,10298,2033,19.74%,1,5,43.23007987531658,2219,5133,43.87533220584682,1816,4139,30.497318381277427,1251,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,5663,-1,-1,10298,3063,29.74%,1,9,65.10812390414962,3342,5133,65.95796086011114,2730,4139,46.90394929302779,1924,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,9082,-1,-1,10298,4085,39.67%,1,14,88.17455678940192,4526,5133,88.42715631795119,3660,4139,64.87079473427596,2661,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,6182,-1,-1,10298,3292,31.97%,1,9,70.34872394311319,3611,5133,71.10413143271322,2943,4139,50.70697220867869,2080,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,4853,-1,-1,10298,3184,30.92%,1,8,67.83557373855446,3482,5133,68.80889103648225,2848,4139,48.56167723061921,1992,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,3270,-1,-1,10298,2270,22.04%,1,6,48.37327099162284,2483,5133,49.09398405411935,2032,4139,34.178449536811314,1402,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,5955,-1,-1,10298,3441,33.41%,1,9,74.03078121955971,3800,5133,74.58323266489491,3087,4139,53.46172598732326,2193,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,18274,-1,-1,10298,4141,40.21%,1,26,88.83693746347166,4560,5133,89.20028992510268,3692,4139,65.60214529497806,2691,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,15999,-1,-1,10298,4101,39.82%,1,23,88.27196571205921,4531,5133,88.5721188692921,3666,4139,65.04144319843978,2668,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,2993,-1,-1,10298,1960,19.03%,1,5,41.301383206701736,2120,5133,42.15994201497946,1745,4139,29.132130667966845,1195,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,4497,-1,-1,10298,3153,30.62%,1,8,67.77712838496006,3479,5133,68.54312635902392,2837,4139,48.4641638225256,1988,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,7672,-1,-1,10298,3866,37.54%,1,12,83.10929281122151,4266,5133,83.61923169847789,3461,4139,60.799609946367625,2494,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,2553,-1,-1,10298,1824,17.71%,1,5,38.55445158776544,1979,5133,39.28485141338488,1626,4139,27.13310580204778,1113,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,1489,-1,-1,10298,1296,12.58%,1,3,27.293980128579776,1401,5133,27.856970282676976,1153,4139,19.112627986348123,784,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,8548,-1,-1,10298,4187,40.66%,1,13,90.29807130333138,4635,5133,90.52911331239429,3747,4139,66.57727937591419,2731,4102,100,3,3,672
lafintel,COMB_W2_D10_B672,0,5748,-1,-1,10298,3196,31.04%,1,9,68.2836547827781,3505,5133,69.07465571394057,2859,4139,49.04924427108728,2012,4102,100,3,3,672
lafintel,COMB_W2_D10_B480,0,7968,-1,-1,10298,3596,34.92%,1,12,77.61542957334892,3984,5133,77.96569219618266,3227,4139,56.484641638225256,2317,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,7826,-1,-1,10298,4091,39.73%,1,12,88.38885641924801,4537,5133,88.62043971973907,3668,4139,64.96830814236958,2665,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,3206,-1,-1,10298,2477,24.05%,1,6,52.89304500292226,2715,5133,53.68446484658131,2222,4139,37.32325694783032,1531,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,12117,-1,-1,10298,3768,36.59%,1,18,80.55717903759985,4135,5133,81.2031891761295,3361,4139,58.87372013651877,2415,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,2952,-1,-1,10298,2284,22.18%,1,5,48.62653419053185,2496,5133,49.38390915680116,2044,4139,34.32471964895173,1408,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,1870,-1,-1,10298,1593,15.47%,1,3,32.865770504578215,1687,5133,33.824595312877506,1400,4139,23.03754266211604,945,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,10435,-1,-1,10298,3627,35.22%,1,16,77.44009351256575,3975,5133,78.23145687364098,3238,4139,56.289614822038025,2309,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,6452,-1,-1,10298,3778,36.69%,1,10,81.92090395480226,4205,5133,82.29040831118628,3406,4139,59.53193564115066,2442,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,19797,-1,-1,10298,4492,43.62%,1,29,96.92187804402884,4975,5133,96.78666344527664,4006,4139,72.28181374939055,2965,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,3287,-1,-1,10298,2275,22.09%,1,6,48.31482563802844,2480,5133,49.11814447934283,2033,4139,34.30034129692833,1407,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,25338,-1,-1,10298,4388,42.61%,1,37,94.29183713228132,4840,5133,94.4189417733752,3908,4139,70.11214041930765,2876,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,7724,-1,-1,10298,3940,38.26%,1,12,84.86265341905317,4356,5133,85.31046146412177,3531,4139,62.091662603608,2547,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,1828,-1,-1,10298,1569,15.24%,1,4,33.021624780829924,1695,5133,33.727953611983565,1396,4139,23.15943442223306,950,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,6873,-1,-1,10298,3878,37.66%,1,11,84.12234560685758,4318,5133,84.41652573085287,3494,4139,61.33593369088249,2516,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,2059,-1,-1,10298,1736,16.86%,1,4,36.15819209039548,1856,5133,37.06209229282435,1534,4139,25.40224280838616,1042,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,5084,-1,-1,10298,3199,31.06%,1,9,68.61484511981297,3522,5133,69.3404203913989,2870,4139,49.29302779132131,2022,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,13101,-1,-1,10298,3816,37.06%,1,19,81.70660432495616,4194,5133,82.31456873640977,3407,4139,59.75134080936129,2451,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,6550,-1,-1,10298,3806,36.96%,1,11,81.92090395480226,4205,5133,82.45953128775066,3413,4139,59.67820575329108,2448,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,9500,-1,-1,10298,3440,33.40%,1,14,73.32943697642705,3764,5133,74.10002416042522,3067,4139,53.24232081911264,2184,4102,100,3,3,480
lafintel,COMB_W2_D10_B480,0,2916,-1,-1,10298,2439,23.68%,1,5,51.5098383011884,2644,5133,52.50060401063059,2173,4139,36.22623110677718,1486,4102,100,3,3,480
lafintel,COMB_W2_D10_B960,0,9868,-1,-1,10298,3930,38.16%,1,14,84.49249951295539,4337,5133,84.92389466054603,3515,4139,61.921014139444175,2540,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,9237,-1,-1,10298,4331,42.06%,1,12,93.70738359633742,4810,5133,93.71828944189416,3879,4139,69.38078985860557,2846,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,14188,-1,-1,10298,4596,44.63%,1,20,99.18176504967856,5091,5133,98.84029958927276,4091,4139,74.30521696733301,3048,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,8617,-1,-1,10298,3406,33.07%,1,12,72.74498344048314,3734,5133,73.49601352983812,3042,4139,52.60848366650415,2158,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,10242,-1,-1,10298,4421,42.93%,1,14,95.57763491135788,4906,5133,95.45784005798502,3951,4139,71.06289614822037,2915,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,10296,-1,-1,10298,3974,38.59%,1,14,85.17436197155659,4372,5133,85.76950954336796,3550,4139,62.40858117991224,2560,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,8175,-1,-1,10298,3685,35.78%,1,11,79.1544905513345,4063,5133,79.65692196182653,3297,4139,57.70355923939542,2367,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,6216,-1,-1,10298,2981,28.95%,1,9,63.9586986167933,3283,5133,64.65329789804301,2676,4139,45.80692345197465,1879,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,19671,-1,-1,10298,4249,41.26%,1,25,91.21371517631016,4682,5133,91.5680115970041,3790,4139,67.4549000487567,2767,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,16072,-1,-1,10298,4360,42.34%,1,21,94.17494642509254,4834,5133,94.17733752114036,3898,4139,69.86835689907363,2866,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,11065,-1,-1,10298,4072,39.54%,1,15,87.68751217611533,4501,5133,88.01642908915197,3643,4139,64.45636274987811,2644,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,3769,-1,-1,10298,2886,28.02%,1,6,61.89362945645821,3177,5133,62.72046388016429,2596,4139,43.78352023403218,1796,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,2834,-1,-1,10298,2246,21.81%,1,5,47.20436391973505,2423,5133,48.17588789562696,1994,4139,33.3008288639688,1366,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,28742,-1,-1,10298,4597,44.64%,1,37,99.12331969608417,5088,5133,98.7919787388258,4089,4139,74.2808386153096,3047,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,7284,-1,-1,10298,3043,29.55%,1,10,64.21196181570232,3296,5133,65.23314810340662,2700,4139,46.2457337883959,1897,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,59530,-1,-1,10298,4622,44.88%,1,78,99.746736801091,5120,5133,99.34766851896592,4112,4139,74.81716235982448,3069,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,21898,-1,-1,10298,4322,41.97%,1,28,93.0839664913306,4778,5133,93.16259966175404,3856,4139,69.08824963432471,2834,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,10813,-1,-1,10298,4072,39.54%,1,16,87.33684005454899,4483,5133,87.75066441169365,3632,4139,64.3100926377377,2638,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,7783,-1,-1,10298,4075,39.57%,1,12,88.05766608221313,4520,5133,88.35467504228075,3657,4139,64.65138956606533,2652,4102,100,3,3,960
lafintel,COMB_W2_D10_B960,0,1320,-1,-1,10298,1109,10.77%,1,2,23.319696084161308,1197,5133,23.82217927035516,986,4139,16.38225255972696,672,4102,100,3,3,960
lafintel,COMB_W2_D10_B640,0,10823,-1,-1,10298,4026,39.09%,1,16,86.65497759594778,4448,5133,86.97753080454216,3600,4139,63.72501218917601,2614,4102,100,3,3,640
lafintel,COMB_W2_D10_B640,0,30459,-1,-1,10298,4480,43.50%,1,44,96.37638807714788,4947,5133,96.32761536603044,3987,4139,71.9161384690395,2950,4102,100,3,3,640
lafintel,COMB_W2_D10_B640,0,3578,-1,-1,10298,2801,27.20%,1,6,60.02337814143775,3081,5133,60.83595071273255,2518,4139,42.442710872745,1741,4102,100,3,3,640
lafintel,COMB_W2_D10_B640,0,5888,-1,-1,10298,2907,28.23%,1,9,61.328657705045785,3148,5133,62.38221792703551,2582,4139,43.954168698196,1803,4102,100,3,3,640
lafintel,COMB_W2_D10_B640,0,2355,-1,-1,10298,2106,20.45%,1,4,43.834015195791935,2250,5133,44.93839091568012,1860,4139,30.66796684544125,1258,4102,100,3,3,640
lafintel,COMB_W2_D10_B640,0,3123,-1,-1,10298,2532,24.59%,1,6,54.15936099746737,2780,5133,54.91664653297899,2273,4139,38.17649926864944,1566,4102,100,3,3,640
lafintel,COMB_W2_D10_B640,0,11271,-1,-1,10298,4081,39.63%,1,17,87.90181180596143,4512,5133,88.23387291616332,3652,4139,64.65138956606533,2652,4102,100,3,3,640
lafintel,COMB_W2_D10_B640,0,11460,-1,-1,10298,4109,39.90%,1,18,87.99922072861874,4517,5133,88.47547716839816,3662,4139,64.87079473427596,2661,4102,100,3,3,640
lafintel,COMB_W2_D10_B640,0,1282,-1,-1,10298,981,9.53%,1,3,20.553282680693552,1055,5133,21.043730369654508,871,4139,14.55387615797172,597,4102,100,3,3,640
lafintel,COMB_W2_D10_B640,0,23486,-1,-1,10298,4395,42.68%,1,34,94.38924605493864,4845,5133,94.56390432471612,3914,4139,70.16089712335446,2878,4102,100,3,3,640
lafintel,COMB_W2_D10_B640,0,12636,-1,-1,10298,3834,37.23%,1,19,81.95986752386519,4207,5133,82.62865426431505,3420,4139,59.94636762554851,2459,4102,100,3,3,640
lafintel,COMB_W2_D10_B640,0,5484,-1,-1,10298,3523,34.21%,1,9,76.01792324176895,3902,5133,76.66102923411452,3173,4139,54.87567040468064,2251,4102,100,3,3,640
lafintel,COMB_W2_D10_B640,0,6990,-1,-1,10298,3515,34.13%,1,11,75.27761542957336,3864,5133,75.96037690263348,3144,4139,54.50999512432959,2236,4102,100,3,3,640
