fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,D
lafintel,MAGIC_D5_L5_CHAR,20,53742,-1,-1,151,18,11.92%,1,74,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,24,165448,-1,-1,151,19,12.58%,1,224,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,24,49680,-1,-1,151,19,12.58%,1,69,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,19,61046,-1,-1,151,18,11.92%,1,84,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,71,264502,-1,-1,151,19,12.58%,1,355,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,22,73120,-1,-1,151,19,12.58%,1,101,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,38,256780,-1,-1,151,19,12.58%,1,346,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,7,24227,-1,-1,151,18,11.92%,1,34,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,42,279702,-1,-1,151,19,12.58%,1,378,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,15,22993,-1,-1,151,19,12.58%,1,32,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,24,86793,-1,-1,151,18,11.92%,1,118,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,7,29018,-1,-1,151,18,11.92%,1,40,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,91,395663,-1,-1,151,19,12.58%,1,538,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,17,61141,-1,-1,151,18,11.92%,1,86,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,18,62699,-1,-1,151,19,12.58%,1,87,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D5_L5_CHAR,16,81910,-1,-1,151,19,12.58%,1,113,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
lafintel,MAGIC_D6_L6_CHAR,43,301561,-1,-1,110,22,20.00%,1,411,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,50,139511,-1,-1,110,22,20.00%,1,191,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,9,36227,-1,-1,110,22,20.00%,1,49,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,67,564647,-1,-1,110,23,20.91%,1,770,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,72,637466,-1,-1,110,22,20.00%,1,869,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,49,403876,-1,-1,110,22,20.00%,1,551,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,35,210928,-1,-1,110,22,20.00%,1,289,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,31,190398,-1,-1,110,22,20.00%,1,258,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,54,430509,-1,-1,110,22,20.00%,1,586,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,29,126762,-1,-1,110,22,20.00%,1,172,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,20,77748,-1,-1,110,22,20.00%,1,108,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,27,132578,-1,-1,110,21,19.09%,1,182,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,38,220636,-1,-1,110,22,20.00%,1,300,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,28,139114,-1,-1,110,22,20.00%,1,191,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,18,93533,-1,-1,110,22,20.00%,1,129,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,58,533532,-1,-1,110,23,20.91%,1,728,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,23,96911,-1,-1,110,22,20.00%,1,133,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,73,644949,-1,-1,110,22,20.00%,1,868,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,29,108536,-1,-1,110,21,19.09%,1,148,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D6_L6_CHAR,20,89996,-1,-1,110,22,20.00%,1,123,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
lafintel,MAGIC_D10_L10_CHAR,100,779989,-1,-1,114,27,23.68%,1,1113,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
lafintel,MAGIC_D10_L10_CHAR,229,1816624,-1,-1,114,27,23.68%,1,2570,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
lafintel,MAGIC_D10_L10_CHAR,121,1304013,-1,-1,114,27,23.68%,1,1812,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
lafintel,MAGIC_D11_L11_CHAR,87,1543964,-1,-1,115,28,24.35%,1,2129,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
lafintel,MAGIC_D11_L11_CHAR,154,3809400,-1,-1,115,28,24.35%,1,5277,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
lafintel,MAGIC_D11_L11_CHAR,56,603336,-1,-1,115,27,23.48%,1,829,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
lafintel,MAGIC_D4_L4_CHAR,17,33064,-1,-1,149,18,12.08%,1,46,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,43,61767,-1,-1,149,18,12.08%,1,86,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,70,252772,-1,-1,149,18,12.08%,1,348,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,70,54489,-1,-1,149,17,11.41%,1,75,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,22,27576,-1,-1,149,17,11.41%,1,39,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,93,80894,-1,-1,149,17,11.41%,1,112,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,38,80224,-1,-1,149,17,11.41%,1,110,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,311,569708,-1,-1,149,18,12.08%,1,777,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,24,59913,-1,-1,149,18,12.08%,1,83,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,29,60749,-1,-1,149,18,12.08%,1,85,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,60,187423,-1,-1,149,18,12.08%,1,256,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,65,49366,-1,-1,149,17,11.41%,1,68,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,43,43701,-1,-1,149,18,12.08%,1,59,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,55,39236,-1,-1,149,18,12.08%,1,55,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,78,106344,-1,-1,149,18,12.08%,1,147,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,115,164286,-1,-1,149,18,12.08%,1,227,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,116,195916,-1,-1,149,18,12.08%,1,271,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,165,127741,-1,-1,149,17,11.41%,1,175,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,32,29126,-1,-1,149,17,11.41%,1,41,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D4_L4_CHAR,43,127804,-1,-1,149,18,12.08%,1,176,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
lafintel,MAGIC_D2_L2_CHAR,9,4088,-1,-1,145,15,10.34%,1,7,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,4,2050,-1,-1,145,15,10.34%,1,4,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,11,5052,-1,-1,145,15,10.34%,1,8,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,39,19865,-1,-1,145,15,10.34%,1,28,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,5,3781,-1,-1,145,15,10.34%,1,6,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,15,8443,-1,-1,145,15,10.34%,1,12,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,4,2329,-1,-1,145,15,10.34%,1,4,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,9,7981,-1,-1,145,15,10.34%,1,12,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,5,3124,-1,-1,145,15,10.34%,1,5,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,4,2696,-1,-1,145,15,10.34%,1,5,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,4,2617,-1,-1,145,15,10.34%,1,5,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,24,12530,-1,-1,145,15,10.34%,1,18,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,10,6457,-1,-1,145,15,10.34%,1,10,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,3,2477,-1,-1,145,15,10.34%,1,4,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,1,939,-1,-1,145,15,10.34%,1,2,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,25,34590,-1,-1,145,16,11.03%,1,48,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,7,5962,-1,-1,145,15,10.34%,1,9,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,10,7377,-1,-1,145,15,10.34%,1,11,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,1,769,-1,-1,145,15,10.34%,1,2,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D2_L2_CHAR,5,2772,-1,-1,145,15,10.34%,1,5,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
lafintel,MAGIC_D1_L1_CHAR,7,3936,-1,-1,143,14,9.79%,1,7,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,1,528,-1,-1,143,13,9.09%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,2,642,-1,-1,143,13,9.09%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,10,3112,-1,-1,143,13,9.09%,1,6,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,3,984,-1,-1,143,13,9.09%,1,3,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,1,359,-1,-1,143,13,9.09%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,1,374,-1,-1,143,13,9.09%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,1,370,-1,-1,143,13,9.09%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,1,359,-1,-1,143,13,9.09%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,8,2498,-1,-1,143,13,9.09%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,12,3628,-1,-1,143,13,9.09%,1,6,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,9,2842,-1,-1,143,13,9.09%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,1,342,-1,-1,143,13,9.09%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,1,342,-1,-1,143,13,9.09%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,6,1898,-1,-1,143,13,9.09%,1,3,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,3,974,-1,-1,143,13,9.09%,1,3,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,1,512,-1,-1,143,13,9.09%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,8,2612,-1,-1,143,13,9.09%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,3,928,-1,-1,143,13,9.09%,1,3,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L1_CHAR,2,828,-1,-1,143,13,9.09%,1,3,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D7_L7_CHAR,30,156121,-1,-1,111,23,20.72%,1,207,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,14,78881,-1,-1,111,23,20.72%,1,105,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,40,161344,-1,-1,111,23,20.72%,1,213,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,90,676985,-1,-1,111,24,21.62%,1,901,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,109,654299,-1,-1,111,23,20.72%,1,864,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,51,314968,-1,-1,111,23,20.72%,1,416,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,63,346390,-1,-1,111,23,20.72%,1,458,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,23,72137,-1,-1,111,22,19.82%,1,96,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,17,67158,-1,-1,111,23,20.72%,1,89,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,51,509221,-1,-1,111,23,20.72%,1,674,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,28,231991,-1,-1,111,23,20.72%,1,304,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,89,834370,-1,-1,111,23,20.72%,1,1092,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,15,73664,-1,-1,111,22,19.82%,1,98,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,28,176048,-1,-1,111,23,20.72%,1,232,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,64,234670,-1,-1,111,23,20.72%,1,310,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,144,461688,-1,-1,111,23,20.72%,1,612,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,38,275532,-1,-1,111,23,20.72%,1,360,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,20,108490,-1,-1,111,23,20.72%,1,144,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,545,2930296,-1,-1,111,24,21.62%,1,3919,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D7_L7_CHAR,71,775917,-1,-1,111,23,20.72%,1,1018,48.21428571428572,27,56,35.64356435643564,36,101,52.77777777777778,19,36,25,2,8,7
lafintel,MAGIC_D8_L8_CHAR,52,581392,-1,-1,112,25,22.32%,1,785,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,199,3507803,-1,-1,112,25,22.32%,1,4768,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,97,1171567,-1,-1,112,25,22.32%,1,1572,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,190,1488943,-1,-1,112,25,22.32%,1,1977,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,24,192204,-1,-1,112,24,21.43%,1,261,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,50,534762,-1,-1,112,24,21.43%,1,723,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,59,713358,-1,-1,112,25,22.32%,1,966,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,53,542656,-1,-1,112,24,21.43%,1,714,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,47,316631,-1,-1,112,24,21.43%,1,432,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,23,162148,-1,-1,112,24,21.43%,1,214,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,17,133514,-1,-1,112,24,21.43%,1,176,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,48,244538,-1,-1,112,24,21.43%,1,330,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,234,2459746,-1,-1,112,25,22.32%,1,3257,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,161,791360,-1,-1,112,25,22.32%,1,1041,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,189,1558477,-1,-1,112,25,22.32%,1,2097,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,44,644028,-1,-1,112,25,22.32%,1,849,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,331,3390632,-1,-1,112,25,22.32%,1,4635,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D8_L8_CHAR,24,154843,-1,-1,112,24,21.43%,1,209,50.0,29,58,36.89320388349515,38,103,55.26315789473685,21,38,25,2,8,8
lafintel,MAGIC_D9_L9_CHAR,159,1689233,-1,-1,113,26,23.01%,1,2195,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
lafintel,MAGIC_D9_L9_CHAR,24,194894,-1,-1,113,25,22.12%,1,252,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
lafintel,MAGIC_D9_L9_CHAR,152,836490,-1,-1,113,26,23.01%,1,1082,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
lafintel,MAGIC_D9_L9_CHAR,75,1314245,-1,-1,113,26,23.01%,1,1701,51.66666666666667,31,60,38.095238095238095,40,105,57.49999999999999,23,40,25,2,8,9
lafintel,MAGIC_D3_L3_CHAR,14,7035,-1,-1,147,16,10.88%,1,11,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,59,59551,-1,-1,147,16,10.88%,1,82,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,33,44728,-1,-1,147,17,11.56%,1,63,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,21,19088,-1,-1,147,16,10.88%,1,28,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,24,23321,-1,-1,147,17,11.56%,1,33,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,46,92977,-1,-1,147,17,11.56%,1,128,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,7,5635,-1,-1,147,16,10.88%,1,9,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,10,6710,-1,-1,147,16,10.88%,1,11,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,102,155764,-1,-1,147,17,11.56%,1,216,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,60,43803,-1,-1,147,16,10.88%,1,60,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,25,15604,-1,-1,147,16,10.88%,1,23,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,14,14671,-1,-1,147,16,10.88%,1,20,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,32,60019,-1,-1,147,17,11.56%,1,84,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
lafintel,MAGIC_D3_L3_CHAR,58,45440,-1,-1,147,16,10.88%,1,64,39.58333333333333,19,48,30.107526881720432,28,93,39.285714285714285,11,28,25,2,8,3
