fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,D,S
aflplusplus,MAGIC_D1_L41_CHAR,6,2870,-1,-1,33,3,9.09%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
aflplusplus,MAGIC_D1_L41_CHAR,0,345,-1,-1,33,3,9.09%,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
aflplusplus,MAGIC_D1_L11_CHAR,5,2463,-1,-1,33,3,9.09%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,0,512,-1,-1,33,3,9.09%,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,4,1782,-1,-1,33,3,9.09%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,5,2467,-1,-1,33,3,9.09%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,2,1166,-1,-1,33,3,9.09%,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,7,3125,-1,-1,33,3,9.09%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,2,1150,-1,-1,33,3,9.09%,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,6,2777,-1,-1,33,3,9.09%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,11,4747,-1,-1,33,3,9.09%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,2,1300,-1,-1,33,3,9.09%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,18,7582,-1,-1,33,3,9.09%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,10,4527,-1,-1,33,3,9.09%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,8,3603,-1,-1,33,3,9.09%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,12,5253,-1,-1,33,3,9.09%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,7,3082,-1,-1,33,3,9.09%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,0,493,-1,-1,33,3,9.09%,1,0,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,5,2476,-1,-1,33,3,9.09%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,6,2616,-1,-1,33,3,9.09%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,2,991,-1,-1,33,3,9.09%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L11_CHAR,9,4108,-1,-1,33,3,9.09%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
aflplusplus,MAGIC_D1_L71_CHAR,4,2935,-1,-1,33,3,9.09%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,5,2915,-1,-1,33,3,9.09%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,4,2206,-1,-1,33,3,9.09%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,3,2006,-1,-1,33,3,9.09%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,8,3591,-1,-1,33,3,9.09%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,2,1480,-1,-1,33,3,9.09%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,25,10306,-1,-1,33,3,9.09%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,23,9588,-1,-1,33,3,9.09%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,1,1004,-1,-1,33,3,9.09%,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,11,11392,-1,-1,33,3,9.09%,1,15,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,5,2663,-1,-1,33,3,9.09%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,3,1721,-1,-1,33,3,9.09%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,4,2686,-1,-1,33,3,9.09%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,3,2021,-1,-1,33,3,9.09%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,5,3731,-1,-1,33,3,9.09%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,7,3376,-1,-1,33,3,9.09%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,24,17963,-1,-1,33,3,9.09%,1,23,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,2,1470,-1,-1,33,3,9.09%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,2,1176,-1,-1,33,3,9.09%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L71_CHAR,11,7277,-1,-1,33,3,9.09%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
aflplusplus,MAGIC_D1_L1_CHAR,1,370,-1,-1,33,2,6.06%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,0,209,-1,-1,33,2,6.06%,1,0,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,1,370,-1,-1,33,2,6.06%,1,0,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,1,540,-1,-1,33,2,6.06%,1,0,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,0,209,-1,-1,33,2,6.06%,1,0,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,1,355,-1,-1,33,2,6.06%,1,0,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,3,1009,-1,-1,33,2,6.06%,1,2,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,1,538,-1,-1,33,2,6.06%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,1,500,-1,-1,33,2,6.06%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,0,190,-1,-1,33,2,6.06%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,0,190,-1,-1,33,2,6.06%,1,0,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,1,366,-1,-1,33,2,6.06%,1,0,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,1,525,-1,-1,33,2,6.06%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,1,509,-1,-1,33,2,6.06%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,1,540,-1,-1,33,2,6.06%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,1,370,-1,-1,33,2,6.06%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,2,838,-1,-1,33,2,6.06%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,0,190,-1,-1,33,2,6.06%,1,0,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,2,855,-1,-1,33,2,6.06%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L1_CHAR,0,209,-1,-1,33,2,6.06%,1,0,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
aflplusplus,MAGIC_D1_L81_CHAR,5,2569,-1,-1,33,3,9.09%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,7,3316,-1,-1,33,3,9.09%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,22,9290,-1,-1,33,3,9.09%,1,12,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,4,1622,-1,-1,33,3,9.09%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,14,6560,-1,-1,33,3,9.09%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,3,1459,-1,-1,33,3,9.09%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,7,5646,-1,-1,33,3,9.09%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,5,2603,-1,-1,33,3,9.09%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,3,1590,-1,-1,33,3,9.09%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,32,13130,-1,-1,33,3,9.09%,1,17,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,4,2488,-1,-1,33,3,9.09%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,8,5426,-1,-1,33,3,9.09%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,19,14186,-1,-1,33,3,9.09%,1,20,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,36,14877,-1,-1,33,3,9.09%,1,20,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,11,5467,-1,-1,33,3,9.09%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,31,15505,-1,-1,33,3,9.09%,1,20,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,17,10786,-1,-1,33,3,9.09%,1,15,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,17,7278,-1,-1,33,3,9.09%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,15,6360,-1,-1,33,3,9.09%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflplusplus,MAGIC_D1_L81_CHAR,5,2512,-1,-1,33,3,9.09%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L61_CHAR,5,2690,-1,-1,143,15,10.49%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,4,2078,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,1,861,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,7,8376,-1,-1,143,15,10.49%,1,12,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,13,12668,-1,-1,143,15,10.49%,1,17,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,6,4807,-1,-1,143,15,10.49%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,14,10885,-1,-1,143,15,10.49%,1,15,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,7,3122,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,6,4215,-1,-1,143,15,10.49%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,8,3457,-1,-1,143,14,9.79%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,10,10963,-1,-1,143,15,10.49%,1,16,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,7,5526,-1,-1,143,15,10.49%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,3,1906,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,9,9840,-1,-1,143,15,10.49%,1,14,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,6,4797,-1,-1,143,14,9.79%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,4,1910,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,3,1357,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,15,7099,-1,-1,143,14,9.79%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,7,3255,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L61_CHAR,12,12662,-1,-1,143,15,10.49%,1,17,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
lafintel,MAGIC_D1_L31_CHAR,4,1972,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,10,4206,-1,-1,143,14,9.79%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,0,517,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,7,4015,-1,-1,143,15,10.49%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,2,1150,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,3,1477,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,8,3402,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,7,3188,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,2,989,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,8,3391,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,7,3133,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,3,1693,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,7,3290,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,0,335,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,4,2148,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,0,502,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,5,2246,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,10,4217,-1,-1,143,14,9.79%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,2,1132,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L31_CHAR,6,2934,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
lafintel,MAGIC_D1_L21_CHAR,13,5406,-1,-1,143,14,9.79%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,5,2163,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,0,510,-1,-1,143,14,9.79%,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,1,693,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,8,3706,-1,-1,143,14,9.79%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,1,688,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,15,6374,-1,-1,143,15,10.49%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,2,1007,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,2,1022,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,6,2329,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,4,1977,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,6,2805,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,1,676,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,5,2192,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,9,3979,-1,-1,143,14,9.79%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,0,346,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,5,2162,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,4,1898,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,6,2723,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L21_CHAR,6,2636,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
lafintel,MAGIC_D1_L51_CHAR,10,4229,-1,-1,143,14,9.79%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,22,11453,-1,-1,143,14,9.79%,1,16,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,0,472,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,7,3306,-1,-1,143,14,9.79%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,13,9971,-1,-1,143,15,10.49%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,4,1942,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,11,13529,-1,-1,143,15,10.49%,1,18,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,5,2959,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,15,7937,-1,-1,143,15,10.49%,1,11,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,16,25323,-1,-1,143,15,10.49%,1,34,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,7,3127,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,5,2314,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,2,1198,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,4,2142,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,12,12445,-1,-1,143,15,10.49%,1,16,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,5,2582,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,4,1843,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,1,667,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
