fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,W,D
aflplusplus,COMP_W2_D8_B1,0,1843,-1,-1,656,472,71.95%,1,2,82.44392885,1066,1293,82.19306467,877,1067,60.29126214,621,1030,100,3,3,2,8
aflplusplus,COMP_W2_D8_B1,0,1848,-1,-1,656,470,71.65%,1,2,83.68136118,1082,1293,82.94283037,885,1067,60.97087379,628,1030,100,3,3,2,8
aflplusplus,COMP_W2_D8_B1,0,1707,-1,-1,656,439,66.92%,1,2,78.42227378,1014,1293,78.35051546,836,1067,57.08737864,588,1030,100,3,3,2,8
aflplusplus,COMP_W2_D8_B1,0,2565,-1,-1,656,572,87.20%,1,3,92.65274555,1198,1293,91.65885661,978,1067,68.83495146,709,1030,100,3,3,2,8
aflplusplus,COMP_W2_D8_B1,0,2228,-1,-1,656,509,77.59%,1,3,87.70301624,1134,1293,86.59793814,924,1067,64.36893204,663,1030,100,3,3,2,8
aflplusplus,COMP_W2_D8_B1,0,168,-1,-1,656,64,9.76%,1,1,21.8870843,283,1293,22.1180881,236,1067,14.5631068,150,1030,100,3,3,2,8
lafintel,COMP_W2_D4_B1,0,176,-1,-1,218,83,38.07%,1,2,89.24731183,83,93,75.70093458,81,107,67.14285714,47,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,191,-1,-1,218,86,39.45%,1,1,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,191,-1,-1,218,86,39.45%,1,1,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,238,-1,-1,218,86,39.45%,1,2,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,188,-1,-1,218,86,39.45%,1,1,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,178,-1,-1,218,86,39.45%,1,1,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,269,-1,-1,218,86,39.45%,1,2,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,182,-1,-1,218,86,39.45%,1,1,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,175,-1,-1,218,83,38.07%,1,1,89.24731183,83,93,75.70093458,81,107,67.14285714,47,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,191,-1,-1,218,86,39.45%,1,1,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,191,-1,-1,218,86,39.45%,1,1,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,191,-1,-1,218,86,39.45%,1,2,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,191,-1,-1,218,86,39.45%,1,1,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,178,-1,-1,218,86,39.45%,1,2,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,178,-1,-1,218,86,39.45%,1,1,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,238,-1,-1,218,86,39.45%,1,2,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,192,-1,-1,218,86,39.45%,1,2,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,174,-1,-1,218,83,38.07%,1,2,89.24731183,83,93,75.70093458,81,107,67.14285714,47,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,270,-1,-1,218,86,39.45%,1,1,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D4_B1,0,178,-1,-1,218,86,39.45%,1,1,92.47311828,86,93,78.5046729,84,107,70,49,70,100,3,3,2,4
lafintel,COMP_W2_D10_B1,0,2082,-1,-1,10298,1620,15.73%,1,4,34.52172219,1772,5133,35.08093742,1452,4139,24.25646026,995,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,7390,-1,-1,10298,4010,38.94%,1,10,87.04461329,4468,5133,87.29161633,3613,4139,63.65187713,2611,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,2111,-1,-1,10298,1663,16.15%,1,4,35.30099357,1812,5133,35.87823146,1485,4139,24.79278401,1017,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,6517,-1,-1,10298,3625,35.20%,1,10,77.4595753,3976,5133,78.18313602,3236,4139,56.33837153,2311,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,2097,-1,-1,10298,1470,14.27%,1,4,31.30722774,1607,5133,31.79511959,1316,4139,21.96489517,901,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,3412,-1,-1,10298,2349,22.81%,1,5,50.00974089,2567,5133,50.76105339,2101,4139,35.37298879,1451,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,4260,-1,-1,10298,2381,23.12%,1,6,51.29553867,2633,5133,51.8241121,2145,4139,36.44563627,1495,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,1587,-1,-1,10298,1189,11.55%,1,4,25.11202026,1289,5133,25.61005074,1060,4139,17.69868357,726,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,2295,-1,-1,10298,1845,17.92%,1,4,39.56750438,2031,5133,40.05798502,1658,4139,27.7425646,1138,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,4700,-1,-1,10298,2481,24.09%,1,8,53.51646211,2747,5133,53.97438995,2234,4139,38.07898586,1562,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,4139,-1,-1,10298,2870,27.87%,1,6,61.40658484,3152,5133,62.18893453,2574,4139,43.68600683,1792,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,2054,-1,-1,10298,1558,15.13%,1,3,33.6255601,1726,5133,33.96955786,1406,4139,23.59824476,968,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,3820,-1,-1,10298,2709,26.31%,1,6,57.49074615,2951,5133,58.44406862,2419,4139,40.93125305,1679,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,6699,-1,-1,10298,3448,33.48%,1,10,74.12819014,3805,5133,74.70403479,3092,4139,53.72988786,2204,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,5406,-1,-1,10298,2853,27.70%,1,8,61.89362946,3177,5133,62.2614158,2577,4139,44.17357387,1812,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,2399,-1,-1,10298,1971,19.14%,1,4,42.02220923,2157,5133,42.69147137,1767,4139,29.44904924,1208,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,8261,-1,-1,10298,3324,32.28%,1,11,71.790376,3685,5133,72.19135057,2988,4139,51.90151146,2129,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,4508,-1,-1,10298,2524,24.51%,1,8,53.76972531,2760,5133,54.55424015,2258,4139,38.24963432,1569,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,5372,-1,-1,10298,3462,33.62%,1,7,74.82953439,3841,5133,75.42884755,3122,4139,53.85177962,2209,4102,100,3,3,2,10
lafintel,COMP_W2_D10_B1,0,4438,-1,-1,10298,3005,29.18%,1,7,64.58211572,3315,5133,65.3297898,2704,4139,46.05070697,1889,4102,100,3,3,2,10
lafintel,COMP_W2_D12_B1,0,2030,-1,-1,41018,2104,5.13%,1,4,11.13550969,2282,20493,11.34717234,1864,16427,7.620500305,1249,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,1454,-1,-1,41018,1064,2.59%,1,3,5.640950568,1156,20493,5.783161868,950,16427,3.978035387,652,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,1556,-1,-1,41018,1130,2.75%,1,3,6.006929195,1231,20493,6.148414196,1010,16427,4.234289201,694,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,3728,-1,-1,41018,4180,10.19%,1,7,21.99287562,4507,20493,22.49954343,3696,16427,15.02135448,2462,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,4655,-1,-1,41018,4115,10.03%,1,8,21.72449129,4452,20493,22.18907896,3645,16427,15.1128737,2477,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,3152,-1,-1,41018,2957,7.21%,1,6,15.63948665,3205,20493,15.96761429,2623,16427,10.80536913,1771,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,9238,-1,-1,41018,5057,12.33%,1,15,27.05801981,5545,20493,27.44262495,4508,16427,18.98108603,3111,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,1921,-1,-1,41018,2032,4.95%,1,4,10.60850046,2174,20493,10.87234431,1786,16427,7.254423429,1189,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,4519,-1,-1,41018,4636,11.30%,1,8,24.28146196,4976,20493,24.88585865,4088,16427,16.72971324,2742,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,2095,-1,-1,41018,1685,4.11%,1,5,8.84692334,1813,20493,9.070432824,1490,16427,6.174496644,1012,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,2237,-1,-1,41018,2365,5.77%,1,4,12.36031816,2533,20493,12.66816826,2081,16427,8.456375839,1386,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,2511,-1,-1,41018,2505,6.11%,1,5,13.18986971,2703,20493,13.489986,2216,16427,9.066503966,1486,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,1909,-1,-1,41018,1290,3.14%,1,4,6.977992485,1430,20493,7.110245328,1168,16427,4.917632703,806,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,3511,-1,-1,41018,2853,6.96%,1,6,15.23447031,3122,20493,15.49887381,2546,16427,10.60402685,1738,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,6843,-1,-1,41018,4993,12.17%,1,10,26.36997999,5404,20493,26.88257138,4416,16427,18.45637584,3025,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,2386,-1,-1,41018,2598,6.33%,1,4,13.63392378,2794,20493,13.94655141,2291,16427,9.316656498,1527,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,2477,-1,-1,41018,2377,5.80%,1,4,12.49695018,2561,20493,12.7838315,2100,16427,8.608907871,1411,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,22268,-1,-1,41018,8427,20.54%,1,33,45.57653833,9340,20493,46.03396847,7562,16427,32.26967663,5289,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,3265,-1,-1,41018,2584,6.30%,1,6,13.64856292,2797,20493,13.94046387,2290,16427,9.511897498,1559,16390,100,3,3,2,12
lafintel,COMP_W2_D12_B1,0,3512,-1,-1,41018,3309,8.07%,1,7,17.43522178,3573,20493,17.83648871,2930,16427,12.06223307,1977,16390,100,3,3,2,12
lafintel,COMP_W2_D2_B1,0,156,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,154,-1,-1,136,30,22.06%,1,2,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,154,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,190,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,163,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,162,-1,-1,136,30,22.06%,2,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,185,-1,-1,136,30,22.06%,1,2,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,186,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,156,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,149,-1,-1,136,30,22.06%,1,2,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,170,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,163,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,154,-1,-1,136,30,22.06%,1,2,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,190,-1,-1,136,30,22.06%,1,2,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,156,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,190,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,159,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,136,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,163,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D2_B1,0,163,-1,-1,136,30,22.06%,1,1,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
lafintel,COMP_W2_D6_B1,0,350,-1,-1,698,231,33.09%,1,1,76.87687688,256,333,73.24414716,219,299,55.34351145,145,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,369,-1,-1,698,232,33.24%,1,1,76.87687688,256,333,73.24414716,219,299,55.72519084,146,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,357,-1,-1,698,230,32.95%,1,1,77.77777778,259,333,73.57859532,220,299,56.10687023,147,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,348,-1,-1,698,228,32.66%,1,1,76.27627628,254,333,72.57525084,217,299,54.96183206,144,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,357,-1,-1,698,233,33.38%,1,2,77.77777778,259,333,73.91304348,221,299,56.10687023,147,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,351,-1,-1,698,226,32.38%,1,2,75.67567568,252,333,71.90635452,215,299,54.58015267,143,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,368,-1,-1,698,232,33.24%,1,1,76.87687688,256,333,73.24414716,219,299,55.72519084,146,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,357,-1,-1,698,233,33.38%,1,2,77.77777778,259,333,73.91304348,221,299,56.10687023,147,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,340,-1,-1,698,235,33.67%,1,1,77.77777778,259,333,74.24749164,222,299,56.10687023,147,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,350,-1,-1,698,226,32.38%,1,1,76.27627628,254,333,72.24080268,216,299,54.96183206,144,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,361,-1,-1,698,230,32.95%,1,2,76.57657658,255,333,72.909699,218,299,55.34351145,145,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,357,-1,-1,698,235,33.67%,1,1,77.77777778,259,333,74.24749164,222,299,56.10687023,147,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,365,-1,-1,698,234,33.52%,1,2,78.07807808,260,333,74.24749164,222,299,56.48854962,148,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,355,-1,-1,698,230,32.95%,1,2,75.97597598,253,333,72.57525084,217,299,54.96183206,144,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,361,-1,-1,698,230,32.95%,1,1,76.57657658,255,333,72.909699,218,299,55.34351145,145,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,358,-1,-1,698,230,32.95%,1,2,77.17717718,257,333,73.24414716,219,299,55.72519084,146,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,350,-1,-1,698,226,32.38%,1,1,75.67567568,252,333,71.90635452,215,299,54.58015267,143,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,343,-1,-1,698,224,32.09%,1,2,75.37537538,251,333,71.57190635,214,299,54.19847328,142,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,357,-1,-1,698,230,32.95%,1,2,77.17717718,257,333,73.24414716,219,299,55.72519084,146,262,100,3,3,2,6
lafintel,COMP_W2_D6_B1,0,365,-1,-1,698,237,33.95%,1,2,79.87987988,266,333,75.58528428,226,299,57.63358779,151,262,100,3,3,2,6
lafintel,COMP_W2_D8_B1,0,1357,-1,-1,2618,751,28.69%,1,2,63.88244393,826,1293,63.73008435,680,1067,46.11650485,475,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,2867,-1,-1,2618,1074,41.02%,1,5,91.26063418,1180,1293,90.44048735,965,1067,67.57281553,696,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,1854,-1,-1,2618,957,36.55%,1,3,82.13457077,1062,1293,81.34957826,868,1067,60,618,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,1496,-1,-1,2618,847,32.35%,1,3,72.77648879,941,1293,72.16494845,770,1067,52.62135922,542,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,2379,-1,-1,2618,1012,38.66%,1,4,87.00696056,1125,1293,86.2230553,920,1067,63.59223301,655,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,1733,-1,-1,2618,832,31.78%,1,3,70.92034029,917,1293,70.66541706,754,1067,51.45631068,530,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,1712,-1,-1,2618,921,35.18%,1,3,79.58236659,1029,1293,78.81911903,841,1067,57.66990291,594,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,1666,-1,-1,2618,884,33.77%,1,4,74.63263728,965,1293,74.41424555,794,1067,54.46601942,561,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,1628,-1,-1,2618,855,32.66%,1,3,73.85924207,955,1293,73.289597,782,1067,53.2038835,548,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,3390,-1,-1,2618,1112,42.48%,1,6,95.05027069,1229,1293,93.81443299,1001,1067,70.67961165,728,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,2563,-1,-1,2618,1116,42.63%,1,4,95.51430781,1235,1293,94.18931584,1005,1067,71.06796117,732,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,2274,-1,-1,2618,1053,40.22%,1,4,89.40448569,1156,1293,88.65979381,946,1067,66.11650485,681,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,1397,-1,-1,2618,812,31.02%,1,3,68.75483372,889,1293,68.6972821,733,1067,49.61165049,511,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,1367,-1,-1,2618,784,29.95%,2,3,66.97602475,866,1293,66.72914714,712,1067,48.25242718,497,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,2117,-1,-1,2618,1036,39.57%,1,3,89.17246713,1153,1293,88.19119025,941,1067,65.4368932,674,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,2406,-1,-1,2618,1058,40.41%,1,4,90.1778809,1166,1293,89.40955951,954,1067,66.50485437,685,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,1527,-1,-1,2618,851,32.51%,1,3,72.54447022,938,1293,72.25866917,771,1067,52.62135922,542,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,1440,-1,-1,2618,828,31.63%,1,3,71.46171694,924,1293,70.85285848,756,1067,51.45631068,530,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,2873,-1,-1,2618,1104,42.17%,1,5,93.81283836,1213,1293,92.78350515,990,1067,69.80582524,719,1030,100,3,3,2,8
lafintel,COMP_W2_D8_B1,0,1754,-1,-1,2618,879,33.58%,1,3,75.79273009,980,1293,75.16401125,802,1067,54.85436893,565,1030,100,3,3,2,8
aflfast,COMP_W2_D14_B1,0,1920,185,184,-1,-1,0.04%,1,5,2.035809747,1668,81933,2.078409247,1363,65579,1.40978304,924,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,2015,193,192,-1,-1,0.04%,1,5,2.079748087,1704,81933,2.130255112,1397,65579,1.444875042,947,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,2237,216,215,-1,-1,0.04%,1,5,2.327511503,1907,81933,2.38795956,1566,65579,1.615757835,1059,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,3277,317,316,-1,-1,0.04%,1,5,3.715230737,3044,81933,3.801521829,2493,65579,2.561716151,1679,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,2553,248,247,-1,-1,0.04%,2,5,2.991468639,2451,81933,3.074154836,2016,65579,2.056696469,1348,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,2425,233,232,-1,-1,0.04%,1,5,2.724177072,2232,81933,2.782903063,1825,65579,1.878184981,1231,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,2216,216,215,-1,-1,0.04%,1,5,2.459326523,2015,81933,2.538922521,1665,65579,1.698147753,1113,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,1890,179,178,-1,-1,0.04%,2,4,1.825882123,1496,81933,1.869500907,1226,65579,1.275517988,836,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,1773,168,167,-1,-1,0.04%,1,5,1.697728632,1391,81933,1.745985758,1145,65579,1.187025114,778,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,1979,189,188,-1,-1,0.04%,1,5,2.161522219,1771,81933,2.220222937,1456,65579,1.492172958,978,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,1680,159,158,-1,-1,0.04%,1,5,1.496344574,1226,81933,1.543176932,1012,65579,1.052760062,690,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,1929,186,185,-1,-1,0.04%,1,5,1.989430388,1630,81933,2.035712652,1335,65579,1.382319734,906,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,2590,248,247,-1,-1,0.04%,1,5,2.853551072,2338,81933,2.91861724,1914,65579,1.969729334,1291,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,2039,197,196,-1,-1,0.04%,1,5,2.243296352,1838,81933,2.311715641,1516,65579,1.550151048,1016,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,1695,161,160,-1,-1,0.04%,1,4,1.508549669,1236,81933,1.552326202,1018,65579,1.061914498,696,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,1885,182,181,-1,-1,0.04%,1,5,1.932066445,1583,81933,1.986916543,1303,65579,1.344176253,881,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,2142,206,205,-1,-1,0.04%,1,5,2.332393541,1911,81933,2.394059074,1570,65579,1.611180617,1056,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,1923,184,183,-1,-1,0.04%,1,5,1.884466576,1544,81933,1.936595557,1270,65579,1.315187208,862,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,2280,221,220,-1,-1,0.04%,1,4,2.589921033,2122,81933,2.654813279,1741,65579,1.785114888,1170,65542,100,3,3,2,14
aflfast,COMP_W2_D14_B1,0,1774,169,168,-1,-1,0.04%,1,5,1.668436405,1367,81933,1.709388676,1121,65579,1.168716243,766,65542,100,3,3,2,14
aflfast,COMP_W2_D4_B1,0,644,18,17,-1,-1,0.03%,4,4,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,684,18,17,-1,-1,0.03%,4,5,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,568,17,16,-1,-1,0.03%,2,4,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,644,18,17,-1,-1,0.03%,4,4,87.09677419,81,93,73.8317757,79,107,62.85714286,44,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,676,17,16,-1,-1,0.03%,4,4,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,636,17,16,-1,-1,0.03%,3,5,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,623,18,17,-1,-1,0.03%,6,4,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,589,18,17,-1,-1,0.03%,4,5,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,540,15,14,-1,-1,0.03%,4,4,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,628,16,15,-1,-1,0.03%,5,4,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,498,13,12,-1,-1,0.03%,2,4,87.09677419,81,93,73.8317757,79,107,62.85714286,44,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,591,18,17,-1,-1,0.03%,3,4,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,569,16,15,-1,-1,0.03%,3,5,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,575,16,15,-1,-1,0.03%,4,5,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,556,17,16,-1,-1,0.03%,3,4,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,675,17,16,-1,-1,0.03%,5,5,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,644,18,17,-1,-1,0.03%,5,4,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
aflfast,COMP_W2_D4_B1,0,636,17,16,-1,-1,0.03%,6,4,87.09677419,81,93,73.8317757,79,107,62.85714286,44,70,100,3,3,2,4
