fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,W,D
aflplusplus,COMP_W144_D2_B1,0,610,-1,-1,21187,81,0.38%,1,2,0.8174299745652903,511,62513,0.7534623388427775,315,41807,0.6990663155374671,292,41770,100,3,3,144,2
aflplusplus,COMP_W208_D2_B1,0,586,-1,-1,43907,78,0.18%,1,2,0.433096563639854,564,130225,0.3908450299456265,340,86991,0.3645605722565954,317,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,611,-1,-1,43907,81,0.18%,1,2,0.3923977730850451,511,130225,0.3621064248025658,315,86991,0.335809738482416,292,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,586,-1,-1,43907,78,0.18%,1,2,0.3900940679593012,508,130225,0.3586577921853984,312,86991,0.3323596384295144,289,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,595,-1,-1,43907,79,0.18%,1,2,0.3908619696678825,509,130225,0.3598073363911209,313,86991,0.3335096717804816,290,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,586,-1,-1,43907,78,0.18%,1,2,0.3900940679593012,508,130225,0.3586577921853984,312,86991,0.3323596384295144,289,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,635,-1,-1,43907,84,0.19%,1,2,0.394701478210789,514,130225,0.3655550574197331,318,86991,0.3392598385353175,295,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,578,-1,-1,43907,77,0.18%,1,2,0.346323670570167,451,130225,0.325321010219448,283,86991,0.2990086712514663,260,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,586,-1,-1,43907,78,0.18%,1,2,0.3900940679593012,508,130225,0.3586577921853984,312,86991,0.3323596384295144,289,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,642,-1,-1,43907,85,0.19%,1,2,0.3954693799193703,515,130225,0.3667046016254555,319,86991,0.3404098718862847,296,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,655,-1,-1,43907,86,0.20%,1,2,0.4031483970051834,525,130225,0.3724523226540677,324,86991,0.3461600386411206,301,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,634,-1,-1,43907,84,0.19%,1,2,0.4453829909771549,580,130225,0.4034900162085733,351,86991,0.3772109391172344,328,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,563,-1,-1,43907,75,0.17%,1,2,0.3401804569015166,443,130225,0.3195732891908358,278,86991,0.2932585044966304,255,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,594,-1,-1,43907,79,0.18%,1,2,0.3908619696678825,509,130225,0.3598073363911209,313,86991,0.3335096717804816,290,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,653,-1,-1,43907,87,0.20%,1,2,0.4545978114801305,592,130225,0.4126863698543527,359,86991,0.3852611725740046,335,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,626,-1,-1,43907,83,0.19%,1,2,0.4246496448454598,553,130225,0.3873963973284592,337,86991,0.3611104722036939,314,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,586,-1,-1,43907,78,0.18%,1,2,0.3900940679593012,508,130225,0.3586577921853984,312,86991,0.3323596384295144,289,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,571,-1,-1,43907,76,0.17%,1,2,0.3409483586100979,444,130225,0.3207228333965582,279,86991,0.2944085378475976,256,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,602,-1,-1,43907,80,0.18%,1,3,0.3916298713764638,510,130225,0.3609568805968433,314,86991,0.3346597051314488,291,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,578,-1,-1,43907,77,0.18%,1,2,0.3417162603186792,445,130225,0.3218723776022807,280,86991,0.2955585711985647,257,86954,100,3,3,208,2
aflplusplus,COMP_W208_D2_B1,0,578,-1,-1,43907,77,0.18%,1,2,0.3524668842388174,459,130225,0.3299191870423377,287,86991,0.3036088046553349,264,86954,100,3,3,208,2
aflplusplus,COMP_W48_D2_B1,0,711,-1,-1,2467,97,3.93%,1,1,13.05338078291815,917,7025,11.239739002315302,534,4751,10.627916843445057,501,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,634,-1,-1,2467,87,3.53%,1,1,6.832740213523132,480,7025,6.41970111555462,305,4751,5.897327110733984,278,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,595,-1,-1,2467,82,3.32%,1,1,5.850533807829182,411,7025,5.640917701536519,268,4751,5.112431056427663,241,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,610,-1,-1,2467,84,3.40%,1,0,6.334519572953737,445,7025,6.019785308356136,286,4751,5.494272380144251,259,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,618,-1,-1,2467,85,3.45%,1,1,6.291814946619217,442,7025,5.998737107977268,285,4751,5.473058973271107,258,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,619,-1,-1,2467,85,3.45%,1,1,6.804270462633452,478,7025,6.377604714796885,303,4751,5.854900296987696,276,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,610,-1,-1,2467,84,3.40%,1,1,6.676156583629893,469,7025,6.272363712902547,298,4751,5.748833262621977,271,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,634,-1,-1,2467,87,3.53%,1,1,6.861209964412811,482,7025,6.440749315933488,306,4751,5.918540517607128,279,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,619,-1,-1,2467,85,3.45%,1,1,6.804270462633452,478,7025,6.377604714796885,303,4751,5.854900296987696,276,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,619,-1,-1,2467,85,3.45%,1,1,6.804270462633452,478,7025,6.377604714796885,303,4751,5.854900296987696,276,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,713,-1,-1,2467,94,3.81%,1,1,7.715302491103203,542,7025,7.198484529572721,342,4751,6.618582944420874,312,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,587,-1,-1,2467,81,3.28%,1,1,5.8362989323843415,410,7025,5.619869501157651,267,4751,5.091217649554518,240,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,670,-1,-1,2467,90,3.65%,1,1,7.231316725978648,508,7025,6.735424121237635,320,4751,6.215528213831141,293,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,619,-1,-1,2467,85,3.45%,1,1,6.804270462633452,478,7025,6.377604714796885,303,4751,5.854900296987696,276,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,618,-1,-1,2467,85,3.45%,1,1,7.088967971530249,498,7025,6.5880867185855605,313,4751,6.067034365719135,286,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,610,-1,-1,2467,84,3.40%,1,1,5.879003558718861,413,7025,5.683014102294254,270,4751,5.15485787017395,243,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,603,-1,-1,2467,83,3.36%,1,1,5.864768683274021,412,7025,5.661965901915386,269,4751,5.133644463300806,242,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,634,-1,-1,2467,87,3.53%,1,1,6.832740213523132,480,7025,6.41970111555462,305,4751,5.897327110733984,278,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,634,-1,-1,2467,87,3.53%,1,1,6.832740213523132,480,7025,6.41970111555462,305,4751,5.897327110733984,278,4714,100,3,3,48,2
aflplusplus,COMP_W48_D2_B1,0,642,-1,-1,2467,88,3.57%,1,1,6.846975088967971,481,7025,6.440749315933488,306,4751,5.918540517607128,279,4714,100,3,3,48,2
lafintel,COMP_W16_D2_B1,0,634,-1,-1,2481,456,18.38%,1,1,46.02203182374541,376,817,43.82402707275804,259,591,40.794223826714806,226,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,655,-1,-1,2481,488,19.67%,1,2,49.20440636474908,402,817,46.53130287648054,275,591,43.32129963898917,240,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,665,-1,-1,2481,490,19.75%,1,2,49.44920440636475,404,817,46.53130287648054,275,591,43.501805054151625,241,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,653,-1,-1,2481,474,19.11%,1,2,47.85801713586292,391,817,45.346869712351946,268,591,42.23826714801445,234,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,651,-1,-1,2481,501,20.19%,1,2,50.55079559363526,413,817,47.20812182741117,279,591,44.22382671480145,245,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,643,-1,-1,2481,486,19.59%,1,2,49.08200734394125,401,817,46.36209813874789,274,591,43.14079422382672,239,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,650,-1,-1,2481,492,19.83%,1,2,49.69400244798042,406,817,46.7005076142132,276,591,43.68231046931408,242,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,678,-1,-1,2481,533,21.48%,1,2,53.61077111383109,438,817,49.746192893401016,294,591,46.75090252707581,259,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,650,-1,-1,2481,486,19.59%,1,2,49.08200734394125,401,817,46.192893401015226,273,591,43.14079422382672,239,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,674,-1,-1,2481,507,20.44%,1,2,51.16279069767442,418,817,47.71573604060914,282,591,44.765342960288805,248,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,650,-1,-1,2481,495,19.95%,1,1,49.93880048959608,408,817,46.86971235194585,277,591,43.86281588447653,243,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,659,-1,-1,2481,501,20.19%,1,2,50.42839657282742,412,817,47.20812182741117,279,591,44.22382671480145,245,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,651,-1,-1,2481,504,20.31%,1,2,50.91799265605875,416,817,47.54653130287648,281,591,44.58483754512636,247,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,693,-1,-1,2481,483,19.47%,1,2,48.837209302325576,399,817,46.36209813874789,274,591,43.14079422382672,239,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,651,-1,-1,2481,490,19.75%,1,2,49.57160342717258,405,817,46.53130287648054,275,591,43.501805054151625,241,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,642,-1,-1,2481,480,19.35%,1,2,48.59241126070992,397,817,45.85448392554992,271,591,42.7797833935018,237,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,626,-1,-1,2481,442,17.82%,1,2,44.67564259485924,365,817,42.8087986463621,253,591,39.71119133574007,220,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,652,-1,-1,2481,477,19.23%,1,1,48.10281517747858,393,817,45.68527918781726,270,591,42.418772563176894,235,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,594,-1,-1,2481,451,18.18%,1,2,45.65483476132191,373,817,43.14720812182741,255,591,40.07220216606498,222,554,100,3,3,16,2
lafintel,COMP_W16_D2_B1,0,650,-1,-1,2481,474,19.11%,1,2,47.98041615667075,392,817,45.5160744500846,269,591,42.418772563176894,235,554,100,3,3,16,2
lafintel,COMP_W80_D2_B1,0,587,-1,-1,58289,511,0.88%,1,2,2.1881612220674,424,19377,2.091181671407704,272,13007,1.904394757131843,247,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,702,-1,-1,58289,1331,2.28%,1,2,5.372348660783403,1041,19377,4.543707234566004,591,13007,4.33307632999229,562,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,697,-1,-1,58289,808,1.39%,1,2,3.333849409093255,646,19377,2.9983854847389866,390,13007,2.8064764841942944,364,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,578,-1,-1,58289,489,0.84%,1,2,2.100428342880735,407,19377,2.014299992311832,262,13007,1.835003855050116,238,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,571,-1,-1,58289,463,0.79%,1,2,1.992052433297208,386,19377,1.929730145306373,251,13007,1.7501927525057823,227,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,675,-1,-1,58289,1061,1.82%,1,2,4.376322444134799,848,19377,3.782578611516876,492,13007,3.577486507324595,464,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,711,-1,-1,58289,1021,1.75%,1,2,4.144088352170098,803,19377,3.6134389175059582,470,13007,3.4155744024672323,443,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,697,-1,-1,58289,1163,2.00%,1,2,4.670485627290087,905,19377,4.020911816714077,523,13007,3.808789514263686,494,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,578,-1,-1,58289,498,0.85%,1,1,2.141714403674459,415,19377,2.0450526639501807,266,13007,1.865844255975328,242,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,696,-1,-1,58289,934,1.60%,1,2,3.7828353202250096,733,19377,3.3289767048512338,433,13007,3.130300693909021,406,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,586,-1,-1,58289,628,1.08%,1,2,2.673272436393663,518,19377,2.452525563158299,319,13007,2.266769468003084,294,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,578,-1,-1,58289,479,0.82%,1,2,2.0591422820870102,399,19377,1.9835473206734835,258,13007,1.804163454124904,234,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,690,-1,-1,58289,800,1.37%,1,3,3.33901016669247,647,19377,3.0060736526485736,391,13007,2.8064764841942944,364,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,706,-1,-1,58289,1048,1.80%,1,2,4.329875625741859,839,19377,3.7672022756977017,490,13007,3.554356206630686,461,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,695,-1,-1,58289,796,1.37%,1,2,3.333849409093255,646,19377,2.9983854847389866,390,13007,2.8064764841942944,364,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,578,-1,-1,58289,611,1.05%,1,2,2.60618258760386,505,19377,2.391020219881602,311,13007,2.2127987663839632,287,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,707,-1,-1,58289,905,1.55%,1,2,3.736388501832069,724,19377,3.2982240332128856,429,13007,3.107170393215112,403,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,578,-1,-1,58289,464,0.80%,1,2,1.9972131908964237,387,19377,1.9374183132159608,252,13007,1.7579028527370857,228,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,586,-1,-1,58289,508,0.87%,1,2,2.1778397068689683,422,19377,2.0834935034981164,271,13007,1.89668465690054,246,12970,100,3,3,80,2
lafintel,COMP_W80_D2_B1,0,579,-1,-1,58289,507,0.87%,1,2,2.172678949269753,421,19377,2.0758053355885293,270,13007,1.8889745566692369,245,12970,100,3,3,80,2
lafintel,COMP_W32_D2_B1,0,619,-1,-1,9521,504,5.29%,1,2,13.25721535045988,418,3153,12.737378415933303,275,2159,11.592836946277098,246,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,602,-1,-1,9521,506,5.31%,1,2,13.320647002854423,420,3153,12.691060676239,274,2159,11.592836946277098,246,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,619,-1,-1,9521,504,5.29%,1,2,13.25721535045988,418,3153,12.737378415933303,275,2159,11.592836946277098,246,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,618,-1,-1,9521,506,5.31%,1,2,13.320647002854423,420,3153,12.737378415933303,275,2159,11.639962299717247,247,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,618,-1,-1,9521,501,5.26%,1,1,13.193783698065332,416,3153,12.6447429365447,273,2159,11.545711592836946,245,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,619,-1,-1,9521,504,5.29%,1,2,13.25721535045988,418,3153,12.737378415933303,275,2159,11.592836946277098,246,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,635,-1,-1,9521,582,6.11%,1,2,15.287028227085315,482,3153,14.2658638258453,308,2159,13.147973609802074,279,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,626,-1,-1,9521,505,5.30%,1,2,13.288931176657153,419,3153,12.783696155627606,276,2159,11.639962299717247,247,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,618,-1,-1,9521,501,5.26%,1,2,13.193783698065332,416,3153,12.6447429365447,273,2159,11.545711592836946,245,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,634,-1,-1,9521,581,6.10%,1,2,15.22359657469077,480,3153,14.219546086150997,307,2159,13.10084825636192,278,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,619,-1,-1,9521,504,5.29%,1,2,13.25721535045988,418,3153,12.737378415933303,275,2159,11.592836946277098,246,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,618,-1,-1,9521,531,5.58%,1,2,13.954963526799874,440,3153,13.200555812876331,285,2159,12.111215834118756,257,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,627,-1,-1,9521,515,5.41%,1,2,13.542657786235331,427,3153,12.968967114404816,280,2159,11.82846371347785,251,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,634,-1,-1,9521,516,5.42%,1,2,13.574373612432602,428,3153,13.015284854099122,281,2159,11.875589066918002,252,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,626,-1,-1,9521,510,5.36%,1,2,13.41579448144624,423,3153,12.87633163501621,278,2159,11.73421300659755,249,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,611,-1,-1,9521,500,5.25%,1,2,13.162067871868064,415,3153,12.598425196850393,272,2159,11.498586239396795,244,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,618,-1,-1,9521,551,5.79%,1,2,14.462416745956231,456,3153,13.571097730430756,293,2159,12.488218661639962,265,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,618,-1,-1,9521,571,6.00%,1,2,14.969869965112592,472,3153,13.94163964798518,301,2159,12.865221489161168,273,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,618,-1,-1,9521,521,5.47%,1,1,13.701236917221692,432,3153,13.015284854099122,281,2159,11.922714420358153,253,2122,100,3,3,32,2
lafintel,COMP_W32_D2_B1,0,618,-1,-1,9521,518,5.44%,1,2,13.637805264827149,430,3153,12.968967114404816,280,2159,11.875589066918002,252,2122,100,3,3,32,2
lafintel,COMP_W96_D2_B1,0,685,-1,-1,83762,1252,1.49%,1,3,3.5646336647880243,993,27857,3.020727331155268,564,18671,2.881828914886766,537,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,699,-1,-1,83762,822,0.98%,1,2,2.408730301181032,671,27857,2.1423598093299767,400,18671,2.0124503595577976,375,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,690,-1,-1,83762,662,0.79%,1,2,1.963599813332376,547,27857,1.810294038883831,338,18671,1.685091767736396,314,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,635,-1,-1,83762,646,0.77%,1,2,1.9169329073482428,534,27857,1.7620909431739062,329,18671,1.636792959107009,305,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,688,-1,-1,83762,941,1.12%,1,2,2.5630900671285493,714,27857,2.2655454983664507,423,18671,2.1358806482773427,398,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,687,-1,-1,83762,1273,1.52%,1,2,3.614890332770937,1007,27857,3.068930426865192,573,18671,2.919394654931845,544,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,685,-1,-1,83762,1168,1.39%,1,2,3.166170082923502,882,27857,2.726152857372396,509,18671,2.5866695288182893,482,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,689,-1,-1,83762,1222,1.46%,1,2,3.4820691388160965,970,27857,2.9671683359220182,554,18671,2.822797037673071,526,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,668,-1,-1,83762,965,1.15%,1,3,2.77129626305776,772,27857,2.420866584542874,452,18671,2.286143608457658,426,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,689,-1,-1,83762,923,1.10%,1,3,2.670782927091934,744,27857,2.3458839912163247,438,18671,2.2110121283675004,412,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,688,-1,-1,83762,876,1.05%,1,2,2.530782209139534,705,27857,2.2494777997964754,420,18671,2.1090479768165715,393,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,675,-1,-1,83762,690,0.82%,1,3,2.0138564813152886,561,27857,1.85314123507043,346,18671,1.7172909734893205,320,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,676,-1,-1,83762,1247,1.49%,1,3,3.52873604480023,983,27857,2.993947833538643,559,18671,2.854996243425996,532,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,692,-1,-1,83762,757,0.90%,1,2,2.204113867250601,614,27857,1.9923946226768785,372,18671,1.862187399377482,347,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,702,-1,-1,83762,1119,1.34%,1,2,3.255914132892989,907,27857,2.78506775212897,520,18671,2.651067940324139,494,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,691,-1,-1,83762,1176,1.40%,1,2,3.2164267509064146,896,27857,2.7582882545123453,515,18671,2.624235268863368,489,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,698,-1,-1,83762,651,0.78%,1,2,1.9312919553433603,538,27857,1.783514541267206,333,18671,1.6582590962756252,309,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,700,-1,-1,83762,1335,1.59%,1,2,3.661557238755071,1020,27857,3.1010658240051416,579,18671,2.962326929269078,552,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,679,-1,-1,83762,776,0.93%,1,2,2.1000107692859964,585,27857,1.9120561298270045,357,18671,1.7870559192873243,333,18634,100,3,3,96,2
lafintel,COMP_W96_D2_B1,0,688,-1,-1,83762,919,1.10%,1,2,2.6600136410955955,741,27857,2.3458839912163247,438,18671,2.205645594075346,411,18634,100,3,3,96,2
lafintel,COMP_W64_D2_B1,0,586,-1,-1,37425,592,1.58%,1,2,3.941124426928336,490,12433,3.645273096689375,305,8367,3.361344537815126,280,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,618,-1,-1,37425,587,1.57%,1,2,3.90895198262688,486,12433,3.645273096689375,305,8367,3.361344537815126,280,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,586,-1,-1,37425,632,1.69%,1,2,4.198503981339982,522,12433,3.8365005378271775,321,8367,3.5534213685474185,296,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,594,-1,-1,37425,583,1.56%,1,2,3.884822649400789,483,12433,3.609417951476037,302,8367,3.325330132052821,277,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,715,-1,-1,37425,1077,2.88%,1,2,6.876859969436177,855,12433,5.963905820485239,499,8367,5.630252100840337,469,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,586,-1,-1,37425,582,1.56%,1,2,3.876779538325424,482,12433,3.597466236404924,301,8367,3.3133253301320527,276,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,571,-1,-1,37425,504,1.35%,1,2,3.3620204295021314,418,12433,3.2030596390582047,268,8367,2.917166866746699,243,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,586,-1,-1,37425,582,1.56%,1,2,3.876779538325424,482,12433,3.597466236404924,301,8367,3.3133253301320527,276,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,587,-1,-1,37425,582,1.56%,1,2,3.876779538325424,482,12433,3.597466236404924,301,8367,3.3133253301320527,276,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,602,-1,-1,37425,585,1.56%,1,2,3.892865760476152,484,12433,3.6213696665471495,303,8367,3.3373349339735894,278,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,586,-1,-1,37425,582,1.56%,1,2,3.876779538325424,482,12433,3.597466236404924,301,8367,3.3133253301320527,276,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,603,-1,-1,37425,585,1.56%,1,2,3.892865760476152,484,12433,3.6213696665471495,303,8367,3.3373349339735894,278,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,719,-1,-1,37425,1260,3.37%,1,2,8.099412852891499,1007,12433,6.884187880960918,576,8367,6.5546218487394965,546,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,586,-1,-1,37425,582,1.56%,1,1,3.876779538325424,482,12433,3.597466236404924,301,8367,3.3133253301320527,276,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,587,-1,-1,37425,582,1.56%,1,2,3.876779538325424,482,12433,3.597466236404924,301,8367,3.3133253301320527,276,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,594,-1,-1,37425,583,1.56%,1,2,3.884822649400789,483,12433,3.609417951476037,302,8367,3.325330132052821,277,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,587,-1,-1,37425,582,1.56%,1,2,3.876779538325424,482,12433,3.597466236404924,301,8367,3.3133253301320527,276,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,602,-1,-1,37425,585,1.56%,1,2,3.892865760476152,484,12433,3.6213696665471495,303,8367,3.3373349339735894,278,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,587,-1,-1,37425,582,1.56%,1,2,3.876779538325424,482,12433,3.597466236404924,301,8367,3.3133253301320527,276,8330,100,3,3,64,2
lafintel,COMP_W64_D2_B1,0,571,-1,-1,37425,504,1.35%,1,2,3.3620204295021314,418,12433,3.2030596390582047,268,8367,2.917166866746699,243,8330,100,3,3,64,2
lafintel,COMP_W48_D2_B1,0,619,-1,-1,21169,579,2.74%,1,2,6.804270462633452,478,7025,6.377604714796885,303,4751,5.854900296987696,276,4714,100,3,3,48,2
lafintel,COMP_W48_D2_B1,0,610,-1,-1,21169,543,2.57%,1,2,6.391459074733096,449,7025,6.06188170911387,288,4751,5.536699193890539,261,4714,100,3,3,48,2
lafintel,COMP_W48_D2_B1,0,602,-1,-1,21169,542,2.56%,1,2,6.377224199288256,448,7025,6.040833508735003,287,4751,5.515485787017395,260,4714,100,3,3,48,2
lafintel,COMP_W48_D2_B1,0,618,-1,-1,21169,499,2.36%,1,2,5.893238434163701,414,7025,5.704062302673122,271,4751,5.176071277047094,244,4714,100,3,3,48,2
lafintel,COMP_W48_D2_B1,0,618,-1,-1,21169,526,2.48%,1,2,6.206405693950178,436,7025,5.935592506840665,282,4751,5.409418752651676,255,4714,100,3,3,48,2
lafintel,COMP_W48_D2_B1,0,594,-1,-1,21169,568,2.68%,1,2,6.676156583629893,469,7025,6.25131551252368,297,4751,5.727619855748833,270,4714,100,3,3,48,2
lafintel,COMP_W48_D2_B1,0,602,-1,-1,21169,497,2.35%,1,2,5.864768683274021,412,7025,5.661965901915386,269,4751,5.133644463300806,242,4714,100,3,3,48,2
lafintel,COMP_W48_D2_B1,0,618,-1,-1,21169,541,2.56%,1,2,6.377224199288256,448,7025,6.06188170911387,288,4751,5.536699193890539,261,4714,100,3,3,48,2
lafintel,COMP_W48_D2_B1,0,619,-1,-1,21169,579,2.74%,1,2,6.804270462633452,478,7025,6.377604714796885,303,4751,5.854900296987696,276,4714,100,3,3,48,2
