fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,L
afl,MAGIC_D1_L3_STR,0,49872,3,2,-1,-1,0.01%,1,22,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,12,148836,3,2,-1,-1,0.01%,1,61,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,86,754688,3,2,-1,-1,0.01%,1,289,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,15,179093,3,2,-1,-1,0.01%,1,71,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,1,74210,3,2,-1,-1,0.01%,1,32,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,14,165252,3,2,-1,-1,0.01%,1,66,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,7,115168,3,2,-1,-1,0.01%,1,47,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,39,378502,3,2,-1,-1,0.01%,1,146,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,8,115697,3,2,-1,-1,0.01%,1,47,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,55,583914,3,2,-1,-1,0.01%,1,220,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,52,585643,3,2,-1,-1,0.01%,1,224,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,42,394008,3,2,-1,-1,0.01%,1,153,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,100,869513,3,2,-1,-1,0.01%,1,333,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,98,852909,3,2,-1,-1,0.01%,1,327,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,55,512469,3,2,-1,-1,0.01%,1,198,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,57,517242,3,2,-1,-1,0.01%,1,201,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,48,443287,3,2,-1,-1,0.01%,1,170,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
afl,MAGIC_D1_L3_STR,20,220226,3,2,-1,-1,0.01%,1,86,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L2_STR,9,29725,3,2,-1,-1,0.01%,1,18,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,24,38651,3,2,-1,-1,0.01%,1,21,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,4,14348,3,2,-1,-1,0.01%,1,10,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,3,9055,3,2,-1,-1,0.01%,1,8,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,50,77942,3,2,-1,-1,0.01%,1,37,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,2,6128,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,4,12951,3,2,-1,-1,0.01%,1,10,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,0,2443,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,0,2443,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,19,30837,3,2,-1,-1,0.01%,1,18,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,2,7700,3,2,-1,-1,0.01%,1,7,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,4,15048,3,2,-1,-1,0.01%,1,10,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,2,5361,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,1,4297,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,11,18000,3,2,-1,-1,0.01%,1,12,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,3,8598,3,2,-1,-1,0.01%,1,7,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,4,8350,3,2,-1,-1,0.01%,1,7,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,6,11732,3,2,-1,-1,0.01%,1,9,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,0,2857,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L2_STR,12,42268,3,2,-1,-1,0.01%,1,23,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,450,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,426,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,2,1434,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,2,1430,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,1,1002,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,1,962,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L1_STR,0,490,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
mopt,MAGIC_D1_L3_STR,9,31595,3,2,-1,-1,0.01%,1,18,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,306,336713,3,2,-1,-1,0.01%,1,151,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,59,74811,3,2,-1,-1,0.01%,1,36,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,36,107482,3,2,-1,-1,0.01%,1,51,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,104,112546,3,2,-1,-1,0.01%,1,53,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,180,186658,3,2,-1,-1,0.01%,1,86,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,43,47648,3,2,-1,-1,0.01%,1,26,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,48,136013,3,2,-1,-1,0.01%,1,63,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,30,33438,3,2,-1,-1,0.01%,1,19,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,172,215698,3,2,-1,-1,0.01%,1,98,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,88,159448,3,2,-1,-1,0.01%,1,74,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,16,38867,3,2,-1,-1,0.01%,1,21,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,652,818932,3,2,-1,-1,0.01%,1,361,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,337,396899,3,2,-1,-1,0.01%,1,179,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,672,702206,3,2,-1,-1,0.01%,1,313,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,146,160251,3,2,-1,-1,0.01%,1,74,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,27,54106,3,2,-1,-1,0.01%,1,28,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,271,291599,3,2,-1,-1,0.01%,1,132,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,51,57857,3,2,-1,-1,0.01%,1,29,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
mopt,MAGIC_D1_L3_STR,50,59894,3,2,-1,-1,0.01%,1,30,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L2_STR,3,11627,3,2,-1,-1,0.01%,1,8,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,0,1662,3,2,-1,-1,0.01%,1,4,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,4,24596,3,2,-1,-1,0.01%,1,14,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,4,24236,3,2,-1,-1,0.01%,1,13,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,2,3928,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,2,3312,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,1,1739,3,2,-1,-1,0.01%,1,4,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,3,7686,3,2,-1,-1,0.01%,1,7,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,3,2762,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,3,10537,3,2,-1,-1,0.01%,1,8,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,5,68681,3,2,-1,-1,0.01%,1,29,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,3,6131,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,2,6157,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,3,11573,3,2,-1,-1,0.01%,1,8,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,5,13384,3,2,-1,-1,0.01%,1,9,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,0,1665,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,3,8891,3,2,-1,-1,0.01%,1,7,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,3,10165,3,2,-1,-1,0.01%,1,7,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,3,3829,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L2_STR,6,33159,3,2,-1,-1,0.01%,1,17,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
ecofuzz,MAGIC_D1_L1_STR,0,570,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,554,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,570,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,570,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,1,1154,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,570,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,586,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,570,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,1,1114,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,554,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,1,1646,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,570,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,554,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,570,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,570,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,570,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,554,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,1,1114,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,0,570,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L1_STR,1,1154,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
ecofuzz,MAGIC_D1_L3_STR,9,756273,3,2,-1,-1,0.01%,1,292,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,8,173349,3,2,-1,-1,0.01%,1,69,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,8,270707,3,2,-1,-1,0.01%,1,106,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,10,1395126,3,2,-1,-1,0.01%,1,528,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,9,621559,3,2,-1,-1,0.01%,1,238,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,9,348793,3,2,-1,-1,0.01%,1,135,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,7,136502,3,2,-1,-1,0.01%,1,55,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,8,283941,3,2,-1,-1,0.01%,1,110,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,8,314699,2,1,-1,-1,0.01%,1,123,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,6,36788,3,2,-1,-1,0.01%,1,17,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,7,129330,3,2,-1,-1,0.01%,1,51,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,10,667027,3,2,-1,-1,0.01%,1,253,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,10,318586,3,2,-1,-1,0.01%,1,123,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,7,130843,3,2,-1,-1,0.01%,1,53,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,9,580488,3,2,-1,-1,0.01%,1,223,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,9,645449,3,2,-1,-1,0.01%,1,245,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,7,85111,3,2,-1,-1,0.01%,1,36,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,9,636798,3,2,-1,-1,0.01%,1,246,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,8,126667,3,2,-1,-1,0.01%,1,51,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
ecofuzz,MAGIC_D1_L3_STR,6,59780,3,2,-1,-1,0.01%,1,26,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L2_STR,1,6474,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4341,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4514,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4379,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4342,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4376,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4863,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4819,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4338,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4806,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4734,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4825,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4342,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4386,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4280,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4385,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4789,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4386,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4344,3,2,-1,-1,0.01%,1,6,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L2_STR,0,4308,3,2,-1,-1,0.01%,1,5,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
fairfuzz,MAGIC_D1_L1_STR,0,529,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
