fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,C,D
lafintel,CHECKSUM_L46_C4_D1,8,15039,-1,-1,108,19,17.59%,1,21,90.0,45,50,75.28089887640449,67,89,80.0,24,30,100,8,8,4,1
lafintel,CHECKSUM_L46_C4_D1,19,29334,-1,-1,108,20,18.52%,1,40,90.0,45,50,75.28089887640449,67,89,83.33333333333334,25,30,100,8,8,4,1
lafintel,CHECKSUM_L46_C4_D1,18,37355,-1,-1,108,20,18.52%,1,50,90.0,45,50,75.28089887640449,67,89,83.33333333333334,25,30,100,8,8,4,1
lafintel,CHECKSUM_L46_C4_D1,3,2378,-1,-1,108,19,17.59%,1,4,90.0,45,50,75.28089887640449,67,89,83.33333333333334,25,30,100,8,8,4,1
lafintel,CHECKSUM_L46_C4_D1,18,7654,-1,-1,108,17,15.74%,1,11,70.0,35,50,59.55056179775281,53,89,56.66666666666666,17,30,75,6,8,4,1
lafintel,CHECKSUM_L60_C1_D6,14,40072,-1,-1,110,21,19.09%,1,55,87.03703703703704,47,54,74.74747474747475,74,99,79.41176470588235,27,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,10,28071,-1,-1,110,21,19.09%,2,37,87.03703703703704,47,54,74.74747474747475,74,99,79.41176470588235,27,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,18,14585,-1,-1,110,19,17.27%,1,20,83.33333333333334,45,54,72.72727272727273,72,99,70.58823529411765,24,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,8,9825,-1,-1,110,17,15.45%,1,14,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
lafintel,CHECKSUM_L60_C1_D6,16,42771,-1,-1,110,22,20.00%,1,57,90.74074074074076,49,54,76.76767676767676,76,99,85.29411764705883,29,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,62,51736,-1,-1,110,17,15.45%,1,69,42.5925925925926,23,54,39.39393939393939,39,99,32.35294117647059,11,34,50,4,8,1,6
lafintel,CHECKSUM_L60_C1_D6,13,33897,-1,-1,110,22,20.00%,1,45,90.74074074074076,49,54,76.76767676767676,76,99,85.29411764705883,29,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,68,109019,-1,-1,110,21,19.09%,1,145,87.03703703703704,47,54,74.74747474747475,74,99,79.41176470588235,27,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,2,2441,-1,-1,110,20,18.18%,1,4,87.03703703703704,47,54,74.74747474747475,74,99,79.41176470588235,27,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,28,49919,-1,-1,110,22,20.00%,1,66,90.74074074074076,49,54,76.76767676767676,76,99,85.29411764705883,29,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,28,40982,-1,-1,110,22,20.00%,1,56,90.74074074074076,49,54,76.76767676767676,76,99,85.29411764705883,29,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,15,26336,-1,-1,110,19,17.27%,1,36,79.62962962962963,43,54,70.70707070707071,70,99,67.64705882352942,23,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,24,38059,-1,-1,110,20,18.18%,1,51,83.33333333333334,45,54,72.72727272727273,72,99,73.52941176470588,25,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,29,69267,-1,-1,110,22,20.00%,1,92,90.74074074074076,49,54,76.76767676767676,76,99,85.29411764705883,29,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,31,57297,-1,-1,110,20,18.18%,1,75,87.03703703703704,47,54,74.74747474747475,74,99,76.47058823529412,26,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,2,2670,-1,-1,110,19,17.27%,1,4,83.33333333333334,45,54,72.72727272727273,72,99,73.52941176470588,25,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,21,18060,-1,-1,110,20,18.18%,1,25,83.33333333333334,45,54,72.72727272727273,72,99,73.52941176470588,25,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,9,20660,-1,-1,110,22,20.00%,1,28,90.74074074074076,49,54,76.76767676767676,76,99,85.29411764705883,29,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,13,45772,-1,-1,110,21,19.09%,1,61,87.03703703703704,47,54,74.74747474747475,74,99,79.41176470588235,27,34,100,8,8,1,6
lafintel,CHECKSUM_L60_C1_D6,35,67741,-1,-1,110,22,20.00%,1,90,90.74074074074076,49,54,76.76767676767676,76,99,85.29411764705883,29,34,100,8,8,1,6
lafintel,CHECKSUM_L64_C1_D7,27,35264,-1,-1,111,21,18.92%,1,47,91.07142857142856,51,56,77.22772277227723,78,101,80.55555555555556,29,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,14,39552,-1,-1,111,23,20.72%,1,52,91.07142857142856,51,56,77.22772277227723,78,101,86.11111111111111,31,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,26,62431,-1,-1,111,22,19.82%,1,83,91.07142857142856,51,56,77.22772277227723,78,101,83.33333333333334,30,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,6,4053,-1,-1,111,20,18.02%,1,7,83.92857142857143,47,56,73.26732673267327,74,101,75.0,27,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,35,70305,-1,-1,111,22,19.82%,1,93,91.07142857142856,51,56,77.22772277227723,78,101,83.33333333333334,30,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,9,11701,-1,-1,111,21,18.92%,1,16,83.92857142857143,47,56,73.26732673267327,74,101,75.0,27,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,30,54363,-1,-1,111,22,19.82%,1,72,91.07142857142856,51,56,77.22772277227723,78,101,83.33333333333334,30,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,51,92807,-1,-1,111,22,19.82%,1,122,91.07142857142856,51,56,77.22772277227723,78,101,83.33333333333334,30,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,14,34799,-1,-1,111,21,18.92%,1,46,91.07142857142856,51,56,77.22772277227723,78,101,80.55555555555556,29,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,19,28828,-1,-1,111,22,19.82%,1,38,91.07142857142856,51,56,77.22772277227723,78,101,83.33333333333334,30,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,40,78786,-1,-1,111,22,19.82%,1,105,91.07142857142856,51,56,77.22772277227723,78,101,83.33333333333334,30,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,6,15182,-1,-1,111,23,20.72%,1,21,91.07142857142856,51,56,77.22772277227723,78,101,86.11111111111111,31,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,16,7858,-1,-1,111,17,15.32%,1,11,58.92857142857143,33,56,53.46534653465347,54,101,47.22222222222222,17,36,75,6,8,1,7
lafintel,CHECKSUM_L64_C1_D7,5,7533,-1,-1,111,22,19.82%,1,11,91.07142857142856,51,56,77.22772277227723,78,101,83.33333333333334,30,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,10,21455,-1,-1,111,23,20.72%,1,28,91.07142857142856,51,56,77.22772277227723,78,101,86.11111111111111,31,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,14,28125,-1,-1,111,19,17.12%,1,38,87.5,49,56,75.24752475247524,76,101,72.22222222222221,26,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,26,96280,-1,-1,111,22,19.82%,1,127,87.5,49,56,75.24752475247524,76,101,80.55555555555556,29,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,63,34989,-1,-1,111,22,19.82%,1,47,91.07142857142856,51,56,77.22772277227723,78,101,83.33333333333334,30,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,8,9724,-1,-1,111,21,18.92%,1,14,83.92857142857143,47,56,73.26732673267327,74,101,75.0,27,36,100,8,8,1,7
lafintel,CHECKSUM_L64_C1_D7,16,34340,-1,-1,111,23,20.72%,1,47,91.07142857142856,51,56,77.22772277227723,78,101,86.11111111111111,31,36,100,8,8,1,7
lafintel,CHECKSUM_L42_C3_D1,42,17218,-1,-1,107,16,14.95%,1,24,52.083333333333336,25,48,43.82022471910113,39,89,39.285714285714285,11,28,50,4,8,3,1
lafintel,CHECKSUM_L42_C3_D1,15,10810,-1,-1,107,19,17.76%,1,15,89.58333333333334,43,48,75.28089887640449,67,89,82.14285714285714,23,28,100,8,8,3,1
lafintel,CHECKSUM_L42_C3_D1,11,24180,-1,-1,107,18,16.82%,1,32,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
lafintel,CHECKSUM_L42_C3_D1,15,44698,-1,-1,107,18,16.82%,1,60,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
lafintel,CHECKSUM_L42_C3_D1,15,14053,-1,-1,107,18,16.82%,1,19,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
lafintel,CHECKSUM_L42_C3_D1,8,4927,-1,-1,107,18,16.82%,1,7,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
lafintel,CHECKSUM_L42_C3_D1,7,4845,-1,-1,107,19,17.76%,1,8,89.58333333333334,43,48,75.28089887640449,67,89,82.14285714285714,23,28,100,8,8,3,1
lafintel,CHECKSUM_L42_C3_D1,12,18061,-1,-1,107,18,16.82%,1,25,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
lafintel,CHECKSUM_L42_C3_D1,17,18874,-1,-1,107,18,16.82%,1,25,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
lafintel,CHECKSUM_L42_C3_D1,3,1719,-1,-1,107,16,14.95%,1,3,52.083333333333336,25,48,43.82022471910113,39,89,39.285714285714285,11,28,50,4,8,3,1
lafintel,CHECKSUM_L42_C3_D1,25,31256,-1,-1,107,19,17.76%,1,42,89.58333333333334,43,48,75.28089887640449,67,89,82.14285714285714,23,28,100,8,8,3,1
lafintel,CHECKSUM_L42_C3_D1,25,39290,-1,-1,107,18,16.82%,1,53,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
lafintel,CHECKSUM_L42_C3_D1,18,31359,-1,-1,107,18,16.82%,1,42,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
lafintel,CHECKSUM_L42_C3_D1,10,7231,-1,-1,107,17,15.89%,1,10,52.083333333333336,25,48,43.82022471910113,39,89,39.285714285714285,11,28,50,4,8,3,1
lafintel,CHECKSUM_L42_C3_D1,5,2964,-1,-1,107,17,15.89%,1,5,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
lafintel,CHECKSUM_L42_C3_D1,15,7064,-1,-1,107,18,16.82%,1,10,89.58333333333334,43,48,75.28089887640449,67,89,82.14285714285714,23,28,100,8,8,3,1
lafintel,CHECKSUM_L42_C3_D1,4,2492,-1,-1,107,17,15.89%,1,4,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
lafintel,CHECKSUM_L42_C3_D1,30,90807,-1,-1,107,18,16.82%,1,121,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
lafintel,CHECKSUM_L42_C3_D1,35,15610,-1,-1,107,18,16.82%,1,22,70.83333333333334,34,48,59.55056179775281,53,89,60.71428571428571,17,28,75,6,8,3,1
lafintel,CHECKSUM_L42_C3_D1,0,1516,-1,-1,107,18,16.82%,1,3,89.58333333333334,43,48,75.28089887640449,67,89,82.14285714285714,23,28,100,8,8,3,1
lafintel,CHECKSUM_L52_C1_D5,1,987,-1,-1,109,17,15.60%,1,2,63.46153846153846,33,52,55.67010309278351,54,97,53.125,17,32,75,6,8,1,5
lafintel,CHECKSUM_L52_C1_D5,4,4853,-1,-1,109,20,18.35%,1,7,90.3846153846154,47,52,76.28865979381443,74,97,84.375,27,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,4,3798,-1,-1,109,19,17.43%,1,6,90.3846153846154,47,52,76.28865979381443,74,97,81.25,26,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,0,676,-1,-1,109,20,18.35%,1,2,90.3846153846154,47,52,76.28865979381443,74,97,84.375,27,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,22,9204,-1,-1,109,16,14.68%,1,13,44.230769230769226,23,52,40.20618556701031,39,97,34.375,11,32,50,4,8,1,5
lafintel,CHECKSUM_L52_C1_D5,21,40003,-1,-1,109,19,17.43%,1,53,86.53846153846155,45,52,74.22680412371135,72,97,75.0,24,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,4,2243,-1,-1,109,18,16.51%,1,4,82.6923076923077,43,52,72.16494845360825,70,97,71.875,23,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,27,53460,-1,-1,109,21,19.27%,1,71,90.3846153846154,47,52,76.28865979381443,74,97,84.375,27,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,21,13179,-1,-1,109,21,19.27%,1,19,90.3846153846154,47,52,76.28865979381443,74,97,84.375,27,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,11,7756,-1,-1,109,21,19.27%,1,11,90.3846153846154,47,52,76.28865979381443,74,97,84.375,27,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,7,5550,-1,-1,109,21,19.27%,1,8,90.3846153846154,47,52,76.28865979381443,74,97,84.375,27,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,15,21987,-1,-1,109,21,19.27%,1,31,90.3846153846154,47,52,76.28865979381443,74,97,84.375,27,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,52,85637,-1,-1,109,20,18.35%,1,114,90.3846153846154,47,52,76.28865979381443,74,97,81.25,26,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,57,80659,-1,-1,109,20,18.35%,1,106,90.3846153846154,47,52,76.28865979381443,74,97,81.25,26,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,17,12179,-1,-1,109,20,18.35%,1,18,90.3846153846154,47,52,76.28865979381443,74,97,81.25,26,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,7,7891,-1,-1,109,20,18.35%,1,12,86.53846153846155,45,52,74.22680412371135,72,97,78.125,25,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,45,87856,-1,-1,109,21,19.27%,1,116,90.3846153846154,47,52,76.28865979381443,74,97,84.375,27,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,50,170156,-1,-1,109,19,17.43%,1,224,82.6923076923077,43,52,72.16494845360825,70,97,71.875,23,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,11,25123,-1,-1,109,21,19.27%,1,33,90.3846153846154,47,52,76.28865979381443,74,97,84.375,27,32,100,8,8,1,5
lafintel,CHECKSUM_L52_C1_D5,23,59367,-1,-1,109,21,19.27%,1,79,90.3846153846154,47,52,76.28865979381443,74,97,84.375,27,32,100,8,8,1,5
lafintel,CHECKSUM_L84_C1_D10,12,45117,-1,-1,114,26,22.81%,1,64,91.93548387096774,57,62,78.50467289719626,84,107,88.09523809523809,37,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,10,25737,-1,-1,114,25,21.93%,1,35,91.93548387096774,57,62,78.50467289719626,84,107,85.71428571428571,36,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,44,148438,-1,-1,114,24,21.05%,1,213,91.93548387096774,57,62,78.50467289719626,84,107,83.33333333333334,35,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,32,97030,-1,-1,114,22,19.30%,1,137,85.48387096774194,53,62,74.76635514018692,80,107,73.80952380952381,31,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,6,9627,-1,-1,114,26,22.81%,1,13,91.93548387096774,57,62,78.50467289719626,84,107,88.09523809523809,37,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,6,15104,-1,-1,114,26,22.81%,1,20,91.93548387096774,57,62,78.50467289719626,84,107,88.09523809523809,37,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,18,45725,-1,-1,114,26,22.81%,1,67,91.93548387096774,57,62,78.50467289719626,84,107,88.09523809523809,37,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,14,44841,-1,-1,114,25,21.93%,1,64,91.93548387096774,57,62,78.50467289719626,84,107,85.71428571428571,36,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,22,67797,-1,-1,114,23,20.18%,1,86,82.25806451612904,51,62,72.89719626168224,78,107,73.80952380952381,31,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,20,98317,-1,-1,114,26,22.81%,1,139,91.93548387096774,57,62,78.50467289719626,84,107,88.09523809523809,37,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,14,50906,-1,-1,114,25,21.93%,1,65,91.93548387096774,57,62,78.50467289719626,84,107,85.71428571428571,36,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,10,37186,-1,-1,114,25,21.93%,1,47,91.93548387096774,57,62,78.50467289719626,84,107,85.71428571428571,36,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,51,168869,-1,-1,114,20,17.54%,1,240,72.58064516129032,45,62,67.28971962616822,72,107,59.523809523809526,25,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,19,57728,-1,-1,114,23,20.18%,1,73,85.48387096774194,53,62,74.76635514018692,80,107,76.19047619047619,32,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,5,8082,-1,-1,114,25,21.93%,1,11,91.93548387096774,57,62,78.50467289719626,84,107,85.71428571428571,36,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,11,31621,-1,-1,114,24,21.05%,1,45,91.93548387096774,57,62,78.50467289719626,84,107,83.33333333333334,35,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,37,72553,-1,-1,114,25,21.93%,1,92,91.93548387096774,57,62,78.50467289719626,84,107,85.71428571428571,36,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,19,39191,-1,-1,114,24,21.05%,1,56,85.48387096774194,53,62,74.76635514018692,80,107,78.57142857142857,33,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,27,101716,-1,-1,114,25,21.93%,1,143,88.70967741935483,55,62,76.63551401869158,82,107,83.33333333333334,35,42,100,8,8,1,10
lafintel,CHECKSUM_L84_C1_D10,8,16649,-1,-1,114,25,21.93%,1,25,91.93548387096774,57,62,78.50467289719626,84,107,85.71428571428571,36,42,100,8,8,1,10
lafintel,CHECKSUM_L78_C1_D9,11,14462,-1,-1,113,25,22.12%,1,20,91.66666666666666,55,60,78.0952380952381,82,105,87.5,35,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,60,200917,-1,-1,113,19,16.81%,1,262,71.66666666666667,43,60,66.66666666666666,70,105,57.49999999999999,23,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,14,30805,-1,-1,113,23,20.35%,1,40,88.33333333333333,53,60,76.19047619047619,80,105,80.0,32,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,10,7655,-1,-1,113,23,20.35%,1,10,88.33333333333333,53,60,76.19047619047619,80,105,80.0,32,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,14,41162,-1,-1,113,24,21.24%,1,55,91.66666666666666,55,60,78.0952380952381,82,105,85.0,34,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,5,5948,-1,-1,113,24,21.24%,2,8,88.33333333333333,53,60,76.19047619047619,80,105,82.5,33,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,13,10707,-1,-1,113,21,18.58%,1,15,85.0,51,60,74.28571428571429,78,105,72.5,29,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,35,112893,-1,-1,113,25,22.12%,1,148,91.66666666666666,55,60,78.0952380952381,82,105,87.5,35,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,4,6346,-1,-1,113,23,20.35%,1,9,85.0,51,60,74.28571428571429,78,105,77.5,31,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,15,23479,-1,-1,113,17,15.04%,1,31,38.333333333333336,23,60,37.142857142857146,39,105,27.500000000000004,11,40,50,4,8,1,9
lafintel,CHECKSUM_L78_C1_D9,29,13856,-1,-1,113,24,21.24%,1,20,88.33333333333333,53,60,76.19047619047619,80,105,82.5,33,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,20,29325,-1,-1,113,24,21.24%,1,39,91.66666666666666,55,60,78.0952380952381,82,105,85.0,34,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,8,27815,-1,-1,113,25,22.12%,1,37,91.66666666666666,55,60,78.0952380952381,82,105,87.5,35,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,3,3707,-1,-1,113,23,20.35%,1,6,85.0,51,60,74.28571428571429,78,105,77.5,31,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,6,7091,-1,-1,113,22,19.47%,1,10,88.33333333333333,53,60,76.19047619047619,80,105,77.5,31,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,11,11549,-1,-1,113,21,18.58%,1,16,78.33333333333333,47,60,70.47619047619048,74,105,67.5,27,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,35,65329,-1,-1,113,25,22.12%,1,86,91.66666666666666,55,60,78.0952380952381,82,105,87.5,35,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,35,54228,-1,-1,113,24,21.24%,1,70,88.33333333333333,53,60,76.19047619047619,80,105,82.5,33,40,100,8,8,1,9
lafintel,CHECKSUM_L78_C1_D9,25,105698,-1,-1,113,18,15.93%,1,136,55.00000000000001,33,60,51.42857142857142,54,105,42.5,17,40,75,6,8,1,9
lafintel,CHECKSUM_L78_C1_D9,8,7973,-1,-1,113,22,19.47%,1,12,85.0,51,60,74.28571428571429,78,105,75.0,30,40,100,8,8,1,9
aflfast,CHECKSUM_L16_C1_D1,15,20250,2,1,-1,-1,0.01%,1,12,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,0,1232,2,1,-1,-1,0.01%,1,4,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,5,4264,2,1,-1,-1,0.01%,1,6,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,0,1094,2,1,-1,-1,0.01%,1,5,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,3,3268,2,1,-1,-1,0.01%,1,5,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,6,5012,2,1,-1,-1,0.01%,1,6,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,13,13044,2,1,-1,-1,0.01%,1,9,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,0,1838,2,1,-1,-1,0.01%,1,5,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,0,1929,2,1,-1,-1,0.01%,1,4,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,0,1191,2,1,-1,-1,0.01%,1,4,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,8,5738,2,1,-1,-1,0.01%,1,5,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,7,5490,2,1,-1,-1,0.01%,1,5,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,0,2128,2,1,-1,-1,0.01%,1,4,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,0,1412,2,1,-1,-1,0.01%,1,4,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,3,3602,2,1,-1,-1,0.01%,1,5,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,5,4547,2,1,-1,-1,0.01%,1,6,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,0,1396,2,1,-1,-1,0.01%,1,4,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,0,1191,2,1,-1,-1,0.01%,1,5,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,8,5912,2,1,-1,-1,0.01%,1,6,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L16_C1_D1,0,1191,2,1,-1,-1,0.01%,1,5,52.27272727272727,23,44,43.82022471910113,39,89,45.83333333333333,11,24,50,4,8,1,1
aflfast,CHECKSUM_L70_C1_D8,1502,67216,5,4,-1,-1,0.01%,1,28,91.3793103448276,53,58,77.66990291262135,80,103,76.31578947368422,29,38,100,8,8,1,8
aflfast,CHECKSUM_L70_C1_D8,7,22006,6,5,-1,-1,0.01%,1,12,91.3793103448276,53,58,77.66990291262135,80,103,78.94736842105263,30,38,100,8,8,1,8
aflfast,CHECKSUM_L70_C1_D8,53,63151,6,5,-1,-1,0.01%,1,27,91.3793103448276,53,58,77.66990291262135,80,103,78.94736842105263,30,38,100,8,8,1,8
aflfast,CHECKSUM_L70_C1_D8,22,71723,6,5,-1,-1,0.01%,1,31,91.3793103448276,53,58,77.66990291262135,80,103,78.94736842105263,30,38,100,8,8,1,8
aflfast,CHECKSUM_L70_C1_D8,178,147633,7,6,-1,-1,0.01%,1,58,91.3793103448276,53,58,77.66990291262135,80,103,81.57894736842105,31,38,100,8,8,1,8
aflfast,CHECKSUM_L70_C1_D8,170,106879,4,3,-1,-1,0.01%,1,43,87.93103448275862,51,58,75.72815533980582,78,103,71.05263157894737,27,38,100,8,8,1,8
aflfast,CHECKSUM_L70_C1_D8,59,97301,5,4,-1,-1,0.01%,1,40,91.3793103448276,53,58,77.66990291262135,80,103,76.31578947368422,29,38,100,8,8,1,8
aflfast,CHECKSUM_L70_C1_D8,76,76268,7,6,-1,-1,0.01%,1,32,91.3793103448276,53,58,77.66990291262135,80,103,81.57894736842105,31,38,100,8,8,1,8
