fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,W,weight
lafintel,COMWE_W4_D10_B1,0,1246,-1,-1,12330,540,4.38%,1,3,11.11111111,343,3087,11.35539986,470,4139,10.40856031,214,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W4_D10_B1,0,1266,-1,-1,12330,359,2.91%,1,3,7.644962747,236,3087,7.779656922,322,4139,7.003891051,144,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W4_D10_B1,0,1110,-1,-1,12330,408,3.31%,1,2,8.454810496,261,3087,8.625271805,357,4139,7.782101167,160,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W4_D10_B1,0,1871,-1,-1,12330,571,4.63%,2,3,11.7265954,362,3087,11.95941049,495,4139,10.9922179,226,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W4_D10_B1,0,991,-1,-1,12330,361,2.93%,1,2,7.482993197,231,3087,7.658854796,317,4139,6.760700389,139,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W4_D10_B1,0,764,-1,-1,12330,215,1.74%,1,2,4.599935212,142,3087,4.735443344,196,4139,4.036964981,83,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W4_D10_B1,0,12828,-1,-1,12330,565,4.58%,1,18,11.79138322,364,3087,11.91108964,493,4139,11.42996109,235,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W4_D10_B1,0,609,-1,-1,12330,276,2.24%,1,2,5.8632977,181,3087,6.040106306,250,4139,5.252918288,108,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W4_D10_B1,0,5930,-1,-1,12330,473,3.84%,1,9,9.847748623,304,3087,10.07489732,417,4139,9.241245136,190,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W4_D10_B1,0,2908,-1,-1,12330,379,3.07%,1,5,7.968901846,246,3087,8.09374245,335,4139,7.344357977,151,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W4_D10_B1,0,458,-1,-1,12330,236,1.91%,1,1,5.021056041,155,3087,5.218651848,216,4139,4.377431907,90,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W4_D10_B1,0,1413,-1,-1,12330,391,3.17%,1,3,8.228053126,254,3087,8.407827978,348,4139,7.587548638,156,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W4_D10_B1,0,910,-1,-1,12330,288,2.34%,1,2,6.09005507,188,3087,6.330031409,262,4139,5.496108949,113,2056,100,3,3,4,0.0000009536743164
lafintel,COMWE_W7_D10_B1,0,2330,-1,-1,12330,187,1.52%,1,5,3.725299644,115,3087,3.79318676,157,4139,3.453307393,71,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,932,-1,-1,12330,168,1.36%,1,2,3.336572724,103,3087,3.430780382,142,4139,3.015564202,62,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,484,-1,-1,12330,147,1.19%,1,2,2.980239715,92,3087,3.140855279,130,4139,2.577821012,53,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,5977,-1,-1,12330,182,1.48%,1,9,3.595724004,111,3087,3.672384634,152,4139,3.307392996,68,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,666,-1,-1,12330,162,1.31%,2,2,3.239390994,100,3087,3.334138681,138,4139,2.918287938,60,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,955,-1,-1,12330,162,1.31%,1,3,3.271784904,101,3087,3.382459531,140,4139,2.918287938,60,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,984,-1,-1,12330,178,1.44%,1,3,3.466148364,107,3087,3.575742933,148,4139,3.161478599,65,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,3818,-1,-1,12330,190,1.54%,1,6,3.725299644,115,3087,3.817347185,158,4139,3.453307393,71,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,2165,-1,-1,12330,191,1.55%,1,4,3.757693554,116,3087,3.841507611,159,4139,3.501945525,72,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,943,-1,-1,12330,177,1.44%,1,2,3.530936184,109,3087,3.648224209,151,4139,3.210116732,66,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,5201,-1,-1,12330,190,1.54%,1,8,3.725299644,115,3087,3.817347185,158,4139,3.453307393,71,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,6518,-1,-1,12330,185,1.50%,1,10,3.628117914,112,3087,3.720705484,154,4139,3.356031128,69,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,2951,-1,-1,12330,186,1.51%,1,5,3.692905734,114,3087,3.79318676,157,4139,3.404669261,70,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,1210,-1,-1,12330,181,1.47%,1,3,3.530936184,109,3087,3.648224209,151,4139,3.210116732,66,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,16136,-1,-1,12330,191,1.55%,1,23,3.757693554,116,3087,3.841507611,159,4139,3.501945525,72,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,639,-1,-1,12330,156,1.27%,1,1,3.109815355,96,3087,3.261657405,135,4139,2.723735409,56,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,793,-1,-1,12330,164,1.33%,1,2,3.206997085,99,3087,3.334138681,138,4139,2.821011673,58,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,665,-1,-1,12330,181,1.47%,1,2,3.660511824,113,3087,3.79318676,157,4139,3.210116732,66,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,1550,-1,-1,12330,181,1.47%,1,3,3.628117914,112,3087,3.720705484,154,4139,3.307392996,68,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W7_D10_B1,0,2211,-1,-1,12330,187,1.52%,1,4,3.757693554,116,3087,3.841507611,159,4139,3.501945525,72,2056,100,3,3,7,0.000000003540133175
lafintel,COMWE_W6_D10_B1,0,3617,-1,-1,12330,177,1.44%,1,6,3.628117914,112,3087,3.720705484,154,4139,3.356031128,69,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,634,-1,-1,12330,168,1.36%,1,2,3.466148364,107,3087,3.599903358,149,4139,3.015564202,62,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,1289,-1,-1,12330,240,1.95%,1,3,4.794298672,148,3087,4.928726746,204,4139,4.426070039,91,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,969,-1,-1,12330,199,1.61%,1,2,4.081632653,126,3087,4.179753564,173,4139,3.647859922,75,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,1161,-1,-1,12330,191,1.55%,1,2,3.919663103,121,3087,4.034791012,167,4139,3.501945525,72,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,4518,-1,-1,12330,231,1.87%,1,7,4.697116942,145,3087,4.783764194,198,4139,4.328793774,89,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,1550,-1,-1,12330,224,1.82%,1,3,4.567541302,141,3087,4.662962068,193,4139,4.182879377,86,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,1042,-1,-1,12330,188,1.52%,1,2,3.854875283,119,3087,3.962309737,164,4139,3.453307393,71,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,3576,-1,-1,12330,197,1.60%,1,6,4.081632653,126,3087,4.179753564,173,4139,3.745136187,77,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,928,-1,-1,12330,138,1.12%,1,2,2.850664075,88,3087,3.020053153,125,4139,2.431906615,50,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,951,-1,-1,12330,218,1.77%,1,2,4.405571753,136,3087,4.517999517,187,4139,4.036964981,83,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,14094,-1,-1,12330,235,1.91%,1,21,4.826692582,149,3087,4.928726746,204,4139,4.474708171,92,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,1139,-1,-1,12330,206,1.67%,2,3,4.178814383,129,3087,4.30055569,178,4139,3.793774319,78,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,1544,-1,-1,12330,227,1.84%,1,3,4.664723032,144,3087,4.759603769,197,4139,4.280155642,88,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,917,-1,-1,12330,196,1.59%,1,3,4.049238743,125,3087,4.179753564,173,4139,3.647859922,75,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,1488,-1,-1,12330,195,1.58%,1,3,4.016844833,124,3087,4.131432713,171,4139,3.647859922,75,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,1133,-1,-1,12330,239,1.94%,1,2,4.859086492,150,3087,5.025368446,208,4139,4.377431907,90,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,1556,-1,-1,12330,279,2.26%,1,3,5.571752511,172,3087,5.653539502,234,4139,5.107003891,105,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,4326,-1,-1,12330,225,1.82%,1,7,4.567541302,141,3087,4.662962068,193,4139,4.182879377,86,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W6_D10_B1,0,1491,-1,-1,12330,215,1.74%,1,3,4.373177843,135,3087,4.493839092,186,4139,3.988326848,82,2056,100,3,3,6,0.00000001653817169
lafintel,COMWE_W8_D10_B1,0,1203,-1,-1,12330,162,1.31%,1,3,3.271784904,101,3087,3.334138681,138,4139,2.96692607,61,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,6059,-1,-1,12330,166,1.35%,1,9,3.368966634,104,3087,3.454940807,143,4139,3.064202335,63,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,1454,-1,-1,12330,182,1.48%,1,3,3.628117914,112,3087,3.74486591,155,4139,3.307392996,68,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,1795,-1,-1,12330,134,1.09%,1,3,2.785876255,86,3087,2.875090602,119,4139,2.480544747,51,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,1790,-1,-1,12330,188,1.52%,1,3,3.692905734,114,3087,3.769026335,156,4139,3.404669261,70,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,4455,-1,-1,12330,160,1.30%,1,7,3.239390994,100,3087,3.309978256,137,4139,2.918287938,60,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,2240,-1,-1,12330,182,1.48%,1,5,3.660511824,113,3087,3.74486591,155,4139,3.356031128,69,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,1035,-1,-1,12330,151,1.22%,1,3,3.077421445,95,3087,3.165015704,131,4139,2.723735409,56,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,757,-1,-1,12330,113,0.92%,1,2,2.397149336,74,3087,2.488523798,103,4139,2.042801556,42,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,2863,-1,-1,12330,165,1.34%,1,4,3.368966634,104,3087,3.454940807,143,4139,3.064202335,63,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,796,-1,-1,12330,133,1.08%,2,2,2.688694525,83,3087,2.778448901,115,4139,2.33463035,48,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,4772,-1,-1,12330,174,1.41%,1,8,3.498542274,108,3087,3.599903358,149,4139,3.161478599,65,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,810,-1,-1,12330,153,1.24%,1,2,3.174603175,98,3087,3.28581783,136,4139,2.821011673,58,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,486,-1,-1,12330,133,1.08%,1,1,2.721088435,84,3087,2.826769751,117,4139,2.383268482,49,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,9540,-1,-1,12330,169,1.37%,1,14,3.401360544,105,3087,3.479101232,144,4139,3.112840467,64,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,1525,-1,-1,12330,170,1.38%,1,3,3.433754454,106,3087,3.551582508,147,4139,3.112840467,64,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,2943,-1,-1,12330,158,1.28%,1,5,3.206997085,99,3087,3.309978256,137,4139,2.869649805,59,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,2197,-1,-1,12330,149,1.21%,1,4,3.012633625,93,3087,3.116694854,129,4139,2.675097276,55,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,1416,-1,-1,12330,123,1.00%,1,3,2.591512796,80,3087,2.6818072,111,4139,2.237354086,46,2056,100,3,3,8,0.0000000009313225746
lafintel,COMWE_W8_D10_B1,0,2765,-1,-1,12330,151,1.22%,1,5,3.077421445,95,3087,3.165015704,131,4139,2.723735409,56,2056,100,3,3,8,0.0000000009313225746
aflfast,COMWE_W5_D10_B1,0,1693,54,53,-1,-1,0.05%,4,5,5.76611597,178,3087,5.846822904,242,4139,5.350194553,110,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1142,35,34,-1,-1,0.05%,1,4,3.984450923,123,3087,4.058951438,168,4139,3.59922179,74,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1143,34,33,-1,-1,0.05%,1,4,4.178814383,129,3087,4.276395265,177,4139,3.745136187,77,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1625,51,50,-1,-1,0.05%,1,4,6.15484289,190,3087,6.281710558,260,4139,5.544747082,114,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1672,51,50,-1,-1,0.05%,3,5,5.83090379,180,3087,5.991785455,248,4139,5.398832685,111,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1688,52,51,-1,-1,0.05%,3,4,5.8632977,181,3087,6.040106306,250,4139,5.398832685,111,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1211,39,38,-1,-1,0.05%,1,5,4.761904762,147,3087,4.832085045,200,4139,4.280155642,88,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1312,42,41,-1,-1,0.05%,1,4,5.247813411,162,3087,5.387774825,223,4139,4.766536965,98,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1619,50,49,-1,-1,0.05%,2,4,5.83090379,180,3087,5.943464605,246,4139,5.398832685,111,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1812,54,53,-1,-1,0.05%,3,5,6.252024619,193,3087,6.426673109,266,4139,5.787937743,119,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1188,37,36,-1,-1,0.05%,1,5,4.535147392,140,3087,4.662962068,193,4139,4.036964981,83,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1128,33,32,-1,-1,0.05%,1,4,4.275996113,132,3087,4.421357816,183,4139,3.793774319,78,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1149,34,33,-1,-1,0.05%,1,5,4.437965662,137,3087,4.566320367,189,4139,3.988326848,82,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1746,50,49,-1,-1,0.05%,2,5,5.73372206,177,3087,5.895143755,244,4139,5.30155642,109,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1216,36,35,-1,-1,0.05%,1,4,4.794298672,148,3087,4.952887171,205,4139,4.280155642,88,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1249,38,37,-1,-1,0.05%,2,5,4.697116942,145,3087,4.807924619,199,4139,4.182879377,86,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1654,52,51,-1,-1,0.05%,2,4,5.60414642,173,3087,5.750181203,238,4139,5.204280156,107,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1177,36,35,-1,-1,0.05%,1,4,4.308390023,133,3087,4.397197391,182,4139,3.891050584,80,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1200,35,34,-1,-1,0.05%,1,4,4.502753482,139,3087,4.638801643,192,4139,4.085603113,84,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W5_D10_B1,0,1189,37,36,-1,-1,0.05%,2,4,4.243602203,131,3087,4.34887654,180,4139,3.842412451,79,2056,100,3,3,5,0.0000001024
aflfast,COMWE_W2_D10_B1,0,3602,334,333,-1,-1,0.04%,1,6,52.25137674,1613,3087,50.88185552,2106,4139,47.17898833,970,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,4370,409,408,-1,-1,0.04%,1,5,60.9005507,1880,3087,59.21720222,2451,4139,55.54474708,1142,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3023,273,272,-1,-1,0.04%,1,5,43.14868805,1332,3087,42.30490457,1751,4139,38.95914397,801,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3470,320,319,-1,-1,0.04%,1,5,50.89083252,1571,3087,49.52887171,2050,4139,45.86575875,943,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,2985,269,268,-1,-1,0.04%,1,5,41.88532556,1293,3087,40.97608118,1696,4139,37.88910506,779,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3027,274,273,-1,-1,0.04%,1,5,43.82896016,1353,3087,42.83643392,1773,4139,39.44552529,811,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3757,349,348,-1,-1,0.04%,2,6,53.70910269,1658,3087,52.37980188,2168,4139,48.6381323,1000,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3178,289,288,-1,-1,0.04%,1,5,46.16132167,1425,3087,44.93839092,1860,4139,41.43968872,852,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3815,356,355,-1,-1,0.04%,1,5,53.96825397,1666,3087,52.50060401,2173,4139,49.07587549,1009,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3665,341,340,-1,-1,0.04%,1,5,53.28798186,1645,3087,52.01739551,2153,4139,48.15175097,990,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,4504,426,425,-1,-1,0.04%,2,6,62.64982183,1934,3087,61.34331964,2539,4139,57.19844358,1176,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,2957,266,265,-1,-1,0.04%,1,5,42.72756722,1319,3087,41.79753564,1730,4139,38.47276265,791,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3709,344,343,-1,-1,0.04%,2,5,53.48234532,1651,3087,51.87243295,2147,4139,48.3463035,994,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3646,339,338,-1,-1,0.04%,2,5,52.70489148,1627,3087,51.51002658,2132,4139,47.66536965,980,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3066,278,277,-1,-1,0.04%,1,5,43.66699061,1348,3087,42.76395265,1770,4139,39.44552529,811,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3806,355,354,-1,-1,0.04%,1,5,54.25979916,1675,3087,53.08045422,2197,4139,49.27042802,1013,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3684,344,343,-1,-1,0.04%,1,5,53.57952705,1654,3087,52.25899976,2163,4139,48.4922179,997,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,4453,419,418,-1,-1,0.04%,2,5,61.83997408,1909,3087,60.28026093,2495,4139,56.4688716,1161,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3545,328,327,-1,-1,0.04%,1,5,51.92743764,1603,3087,50.37448659,2085,4139,46.8385214,963,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W2_D10_B1,0,3693,343,342,-1,-1,0.04%,1,6,53.90346615,1664,3087,52.45228316,2171,4139,48.68677043,1001,2056,100,3,3,2,0.0009765625
aflfast,COMWE_W3_D10_B1,0,1796,101,100,-1,-1,0.04%,2,5,14.57725948,450,3087,14.68953854,608,4139,13.22957198,272,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1713,93,92,-1,-1,0.04%,2,5,13.3462909,412,3087,13.43319642,556,4139,12.20817121,251,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1843,104,103,-1,-1,0.04%,2,5,15.3223194,473,3087,15.41435129,638,4139,13.8618677,285,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1745,98,97,-1,-1,0.04%,1,4,13.89698737,429,3087,14.06136748,582,4139,12.6459144,260,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1748,99,98,-1,-1,0.04%,2,5,14.67444121,453,3087,14.73785939,610,4139,13.18093385,271,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1756,99,98,-1,-1,0.04%,2,4,13.76741173,425,3087,13.94056535,577,4139,12.5,257,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1760,102,101,-1,-1,0.04%,1,4,14.02656301,433,3087,13.91640493,576,4139,12.79182879,263,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1769,100,99,-1,-1,0.04%,2,5,14.60965339,451,3087,14.68953854,608,4139,13.18093385,271,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1852,102,101,-1,-1,0.04%,1,4,14.51247166,448,3087,14.66537811,607,4139,13.22957198,272,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1839,104,103,-1,-1,0.04%,2,5,15.45189504,477,3087,15.60763469,646,4139,13.95914397,287,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1686,92,91,-1,-1,0.04%,2,5,12.27729187,379,3087,12.27349601,508,4139,11.23540856,231,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1724,93,92,-1,-1,0.04%,1,5,12.92517007,399,3087,13.07079005,541,4139,11.81906615,243,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1826,103,102,-1,-1,0.04%,1,4,14.86880466,459,3087,15.00362406,621,4139,13.47276265,277,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,2231,130,129,-1,-1,0.04%,1,4,18.39974085,568,3087,18.53104615,767,4139,16.82879377,346,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1668,91,90,-1,-1,0.04%,2,5,14.38289602,444,3087,14.47209471,599,4139,12.88910506,265,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1857,106,105,-1,-1,0.04%,1,5,15.19274376,469,3087,15.29354917,633,4139,13.76459144,283,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,2282,133,132,-1,-1,0.04%,1,5,19.72789116,609,3087,19.78738826,819,4139,17.89883268,368,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1892,108,107,-1,-1,0.04%,1,5,16.55328798,511,3087,16.6706934,690,4139,14.88326848,306,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,2301,134,133,-1,-1,0.04%,1,5,17.88143829,552,3087,18.02367722,746,4139,16.43968872,338,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W3_D10_B1,0,1841,105,104,-1,-1,0.04%,1,5,15.28992549,472,3087,15.29354917,633,4139,13.8618677,285,2056,100,3,3,3,0.00001693508781
aflfast,COMWE_W4_D10_B1,0,1659,65,64,-1,-1,0.05%,1,4,8.260447036,255,3087,8.407827978,348,4139,7.538910506,155,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1836,69,68,-1,-1,0.05%,2,5,9.491415614,293,3087,9.76081179,404,4139,8.608949416,177,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1274,45,44,-1,-1,0.05%,1,4,6.05766116,187,3087,6.136748007,254,4139,5.447470817,112,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1150,36,35,-1,-1,0.05%,1,4,5.73372206,177,3087,5.91930418,245,4139,5.009727626,103,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1280,46,45,-1,-1,0.05%,1,4,6.349206349,196,3087,6.547475236,271,4139,5.690661479,117,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1220,41,40,-1,-1,0.05%,1,4,6.284418529,194,3087,6.354191834,263,4139,5.544747082,114,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1114,33,32,-1,-1,0.05%,1,4,4.632329122,143,3087,4.759603769,197,4139,4.134241245,85,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1834,74,73,-1,-1,0.05%,1,4,8.778749595,271,3087,8.891036482,368,4139,8.171206226,168,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1211,42,41,-1,-1,0.05%,1,4,5.83090379,180,3087,5.91930418,245,4139,5.155642023,106,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1213,42,41,-1,-1,0.05%,2,5,5.99287334,185,3087,6.088427156,252,4139,5.350194553,110,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1768,71,70,-1,-1,0.05%,2,4,8.649173955,267,3087,8.842715632,366,4139,7.976653696,164,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1192,40,39,-1,-1,0.05%,1,5,6.05766116,187,3087,6.160908432,255,4139,5.350194553,110,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1149,36,35,-1,-1,0.05%,1,4,4.599935212,142,3087,4.711282919,195,4139,4.134241245,85,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1148,37,36,-1,-1,0.05%,1,4,4.923874312,152,3087,5.097849722,211,4139,4.377431907,90,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1150,37,36,-1,-1,0.05%,2,4,4.761904762,147,3087,4.85624547,201,4139,4.280155642,88,2056,100,3,3,4,0.0000009536743164
aflfast,COMWE_W4_D10_B1,0,1168,38,37,-1,-1,0.05%,1,4,4.697116942,145,3087,4.832085045,200,4139,4.182879377,86,2056,100,3,3,4,0.0000009536743164
